length,n_ns,n_vowels,n_vowel_chars,n_constant_chars,n_num,n_other_chars,entropy,ns_similarity,n_countries,n_mx,n_labels,life_time
15,10,4,5,9,0,0,3.323231428797621,0.938624338624338,0,1,0,9497
14,4,3,5,8,0,0,3.3248629576173565,0.6818335018537244,1,1,484,7305
17,4,4,6,10,0,0,3.734521664779752,0.6658005253556315,1,4,0,8766
9,4,3,3,5,0,0,3.169925001442312,0.673920533273415,1,5,0,5479
12,4,2,3,8,0,0,3.2516291673878226,0.8313030638612035,1,1,0,2922
15,4,2,4,9,0,1,3.4565647621309536,0.9500000000000001,0,0,0,2557
11,6,3,4,6,0,0,3.277613436819116,0.8545698924731181,1,5,0,11492
7,4,1,1,5,0,0,2.807354922057604,0.6587387184960493,1,2,0,11687
10,6,4,4,5,0,0,3.321928094887362,0.8143447110584469,2,2,1287,11687
10,4,2,4,5,0,0,2.7219280948873625,0.8388888888888889,1,1,206,6940
11,4,2,4,6,0,0,3.027169118440619,0.6740580245130295,1,2,2298,10591
11,2,3,5,5,0,0,2.845350936622437,1.0,2,2,174,9900
21,4,4,8,12,0,0,3.52257158913636,0.9333333333333335,0,0,0,6209
10,4,4,4,5,0,0,3.321928094887362,0.5214460784313725,1,3,257,9862
12,4,2,2,9,0,0,3.4182958340544896,0.6902755709631343,1,0,0,2922
17,6,3,5,11,0,0,3.337175341123077,0.8604301075268818,1,5,0,8766
8,4,1,1,6,0,0,2.4056390622295662,0.9473684210526315,1,4,2356,10226
9,2,2,3,5,0,0,2.9477027792200903,1.0,1,0,700,0
12,8,4,5,6,0,0,3.4182958340544896,0.6273961931856669,1,5,776,8766
13,6,2,4,8,0,0,3.0269868333592873,0.6140350877192983,1,4,0,11687
15,4,3,4,9,0,1,3.773557262275185,0.9500000000000001,0,0,0,1461
6,2,2,2,3,0,0,2.2516291673878226,1.0,1,0,1762,10956
9,2,3,5,3,0,0,2.725480556997868,1.0,1,2,332,4018
12,2,2,4,7,0,0,2.9182958340544896,1.0,1,2,411,9862
16,4,4,7,7,0,1,3.2806390622295662,0.666329625884732,0,0,0,3287
23,4,5,9,13,0,0,3.795088586397733,0.9333333333333335,1,0,283,0
19,4,3,7,11,0,0,3.4713544870139295,0.9473684210526315,1,2,0,6209
9,6,3,4,4,0,0,2.94770277922009,0.8871131741821396,1,1,8,9861
