length,n_ns,n_vowels,n_vowel_chars,n_constant_chars,n_num,n_other_chars,entropy,ns_similarity,n_countries,n_mx,n_labels,life_time
18,4,3,5,12,0,0,3.572431251,0.681488971,1,5,2258,7670
12,4,2,3,8,0,0,3.251629167,0.681327941,1,5,2258,7669
15,2,5,6,8,0,0,3.640223929,1,1,2,741,10592
8,8,2,3,4,0,0,2.75,0.805761579,1,1,1416,10593
13,1,3,5,7,0,0,3.238901257,1,1,14,1266,10592
15,4,4,4,9,0,0,3.323231429,0.6891472,1,1,1411,12052
17,6,3,3,10,2,1,3.852168724,0.86016129,0,0,0,1826
8,4,3,4,3,0,0,2.75,0.650767544,1,4,118,11874
7,4,2,2,4,0,0,2.521640636,0.947368421,1,2,574,14610
10,2,3,4,5,0,0,2.921928095,0,0,0,0,0
13,6,3,4,8,0,0,3.39274741,0.851272401,0,0,0,2922
12,6,3,4,7,0,0,3.251629167,0.86016129,0,0,0,2192
18,4,4,6,10,0,1,3.419381946,0.933333333,1,1,474,4018
10,4,3,4,5,0,0,2.921928095,0.933333333,1,2,0,9862
12,2,2,2,7,1,1,3.418295834,1,3,5,0,3287
13,4,4,6,6,0,0,3.39274741,0.693358537,1,1,0,9459
12,4,3,6,5,0,0,2.855388542,0.693358537,1,1,0,7627
8,3,2,2,5,0,0,3,0.8535097,1,4,1772,10185
8,3,3,5,2,0,0,2.405639062,0.923076923,1,1,1326,13878
8,2,3,3,4,0,0,3,1,1,1,583,11324
9,1,3,4,4,0,0,2.947702779,1,2,1,28,1826
11,2,4,4,6,0,0,3.095795255,0,0,0,0,3287
7,4,2,2,4,0,0,2.807354922,0.681994532,1,5,1086,12052
14,4,3,6,7,0,0,3.182005815,0.681327941,0,0,0,8401
8,2,4,4,3,0,0,3,1,1,1,1594,10934
15,2,4,6,8,0,0,3.373557262,1,1,1,4015,10326
10,2,3,5,4,0,0,2.721928095,1,1,5,1250,8957
12,2,3,4,7,0,0,3.418295834,1,1,5,1017,7305
12,4,3,5,6,0,0,2.855388542,0.674081564,1,1,708,12661
12,2,4,5,6,0,0,3.251629167,1,1,1,2530,9496
10,3,2,2,7,0,0,3.121928095,0.933333333,1,0,0,4383
8,8,2,2,5,0,0,2.75,0.818262722,1,1,0,10957
11,2,3,4,6,0,0,3.095795255,1,1,1,809,6209
9,2,2,2,6,0,0,2.947702779,1,1,5,311,7670
9,4,3,3,5,0,0,2.947702779,0.681329011,1,5,71,6939
12,2,3,4,7,0,0,3.022055209,1,1,3,618,1826
16,4,4,7,7,0,1,3.077819531,0.673920533,0,1,0,6574
11,4,4,4,6,0,0,3.027169118,0.941176471,1,5,0,9130
14,3,3,4,9,0,0,3.521640636,0.947368421,0,0,0,2191
16,8,3,5,10,0,0,3.25,0.622942159,0,0,0,10225
8,2,2,2,4,1,0,2.75,1,0,0,49,1461
10,4,4,4,5,0,0,3.321928095,0.689980458,1,0,0,4748
7,4,2,2,4,0,0,2.521640636,0.689080949,1,2,0,12784
12,6,3,3,8,0,0,3.188721876,0.941176471,0,0,0,5844
10,2,3,4,5,0,0,2.921928095,1,0,5,0,10225
17,2,4,6,9,0,0,3.292770194,1,1,1,0,11142
8,2,2,2,5,0,0,3,1,1,7,1934,5844
11,4,3,3,7,0,0,3.277613437,0.407208268,1,1,0,4841
9,6,3,4,4,0,0,2.947702779,0.833870968,1,1,2463,10882
13,4,3,5,7,0,0,3.238901257,0.68950012,1,5,13,14244
21,2,4,8,11,1,0,3.39138647,1,1,2,0,2557
14,5,4,6,7,0,0,3.324862958,0.833642473,1,1,1068,10591
11,4,4,5,5,0,0,3.277613437,0.966666667,1,5,1746,8765
12,3,3,5,6,0,0,2.855388542,0.960190137,1,1,723,0
10,4,2,4,5,0,0,2.721928095,0.838888889,1,1,206,6940
17,6,4,7,8,0,1,3.572469459,0.85202509,2,2,0,6940
11,8,2,4,6,0,0,2.913977073,0.765797259,1,2,1294,8035
7,2,1,2,4,0,0,2.521640636,1,1,4,4090,10512
12,4,4,4,7,0,0,3.584962501,0.651146741,1,5,1105,10227
13,4,3,4,8,0,0,3.39274741,0.947368421,1,2,210,10592
15,4,4,5,9,0,0,3.373557262,0.667348832,1,5,1561,10226
9,4,3,3,5,0,0,3.169925001,0.928571429,1,1,0,14610
12,4,3,4,7,0,0,3.084962501,0.681422584,1,5,661,7670
12,4,3,4,7,0,0,3.084962501,0.65942778,1,5,167,11687
11,2,3,5,5,0,0,3.095795255,1,0,0,49,5114
10,3,3,4,5,0,0,3.121928095,0.9375,1,1,3096,12418
10,10,3,4,5,0,0,2.921928095,0.600363584,1,2,467,11627
11,2,3,3,6,0,0,3.095795255,1,1,1,4635,8766
16,8,4,7,8,0,0,3.625,0.663891873,1,5,1215,9497
9,2,2,2,6,0,0,2.641604168,1,1,2,858,9862
7,3,4,4,2,0,0,2.807354922,0.960190137,1,1,7,0
10,4,3,4,4,0,1,2.921928095,0.846153846,1,2,176,5113
9,2,2,3,5,0,0,2.947702779,1,1,5,592,5113
11,7,3,4,6,0,0,3.095795255,0.924146931,1,1,1231,9861
11,2,3,3,7,0,0,3.095795255,1,0,0,49,5479
15,4,3,6,8,0,0,3.323231429,0.682277282,0,0,0,5844
13,2,3,4,7,1,0,3.39274741,1,0,0,49,0
7,2,2,2,4,0,0,2.807354922,1,1,3,823,10225
14,4,4,5,8,0,0,3.378783493,0.674426094,0,5,0,4018
11,4,2,2,8,0,0,3.027169118,0.666674156,0,1,0,3653
7,4,2,3,3,0,0,2.521640636,0.831303064,1,1,890,10957
9,4,3,4,4,0,0,2.725480557,0.68940194,1,5,899,6940
15,4,2,5,9,0,0,3.106890596,0.704768325,1,2,1671,9497
13,4,4,5,6,0,0,3.39274741,0.667809752,1,1,0,0
6,5,2,3,2,0,0,2.251629167,0.711579733,1,4,3082,8036
8,5,2,2,5,0,0,3,0.665110991,1,1,1419,10226
7,2,2,2,4,0,0,2.807354922,1,1,5,1249,11324
8,2,2,2,5,0,0,2.405639062,1,0,0,49,12418
8,2,2,2,5,0,0,3,1,0,0,49,3287
10,4,2,3,6,0,0,3.121928095,0.689425479,1,2,1919,12784
14,4,2,4,9,0,0,3.378783493,0.665984025,1,5,1944,7305
9,3,2,3,5,0,0,2.725480557,0.95,1,1,2213,9862
15,2,3,5,9,0,0,3.506890596,1,1,2,1465,6575
13,4,3,4,8,0,0,3.238901257,0.666146126,0,2,0,5113
13,2,3,6,6,0,0,3.238901257,1,1,1,0,2557
8,2,2,3,4,0,0,2.75,1,0,0,49,4383
9,2,1,3,4,1,0,2.419381946,1,1,0,221,0
6,10,1,1,4,0,0,2.584962501,0.830106622,1,2,137,13309
13,4,4,4,8,0,0,3.700439718,0.681833502,1,5,86,9862
7,2,2,3,3,0,0,2.521640636,1,1,1,813,14744
9,4,2,3,5,0,0,2.725480557,0.713832598,0,5,398,7305
11,5,1,3,7,0,0,2.845350937,0.9375,0,0,0,6940
11,2,1,3,7,0,0,2.845350937,1,1,5,0,8766
10,4,3,3,6,0,0,3.321928095,0.666329626,1,1,0,0
10,2,3,3,6,0,0,3.321928095,1,1,2,329,7302
9,3,2,2,5,0,0,2.725480557,0.921558024,0,1,0,0
6,6,1,1,4,0,0,2.251629167,0.842948029,1,0,2216,9136
12,5,2,3,8,0,0,3.418295834,0.569986373,1,0,0,5113
9,5,1,2,6,0,0,2.725480557,0.82173913,1,4,213,10959
16,2,4,4,10,0,0,3.5,1,1,7,0,7305
12,2,4,4,7,0,0,3.584962501,1,0,0,49,10591
19,2,4,7,11,0,0,3.471354487,1,1,0,1471,1461
6,2,1,2,3,0,0,2.251629167,1,1,1,0,4748
11,2,3,3,7,0,0,3.095795255,1,1,1,2636,5844
6,6,1,1,4,0,0,2.584962501,0.825403226,1,1,0,9862
12,4,3,3,8,0,0,3.584962501,0.666145056,0,5,788,6575
10,5,1,1,8,0,0,3.321928095,0.685106649,1,0,0,4748
10,4,3,4,5,0,0,2.646439345,0.643233773,1,1,1481,9861
11,4,3,4,6,0,0,3.095795255,0.698556609,1,1,1547,3682
13,2,3,6,6,0,0,2.931208949,1,1,3,0,0
9,4,2,3,5,0,0,2.947702779,0.681994532,1,7,526,11688
18,3,3,4,12,0,1,3.683542362,0.833333333,0,0,49,9497
13,3,3,3,9,0,0,3.39274741,0.833333333,1,5,1434,10226
8,4,2,2,5,0,0,2.75,0.757069089,1,2,798,0
9,4,2,2,6,0,0,2.641604168,0.704561285,1,5,809,0
10,6,2,3,6,0,0,2.921928095,0.86,1,3,271,10958
8,2,2,2,5,0,0,2.5,1,1,2,4053,12055
15,2,4,4,10,0,0,3.373557262,1,1,7,0,10591
11,2,3,3,6,0,1,3.459431619,1,1,2,27,5479
13,2,3,4,8,0,0,3.238901257,1,1,2,1481,1096
11,4,3,4,6,0,0,3.277613437,0.651491272,1,7,2237,7305
16,4,3,7,8,0,0,3.077819531,0.966666667,2,5,0,0
9,6,1,2,6,0,0,2.947702779,0.855860215,1,2,0,9861
12,2,3,4,7,0,0,3.084962501,1,1,3,2151,2192
9,2,3,4,4,0,0,2.725480557,1,1,3,1356,0
10,2,4,5,4,0,0,2.921928095,1,1,0,0,365
11,2,1,3,6,1,0,2.845350937,1,0,0,49,1826
9,2,2,3,5,0,0,2.725480557,1,1,2,14,10250
10,4,2,5,4,0,0,2.521928095,0.650985711,1,5,1404,9131
9,2,3,4,4,0,0,2.725480557,1,1,5,281,730
10,3,1,1,7,0,1,3.121928095,0.941176471,0,0,0,4383
12,6,2,2,9,0,0,3.251629167,0.811764706,0,0,0,4018
12,2,4,6,5,0,0,3.251629167,1,1,2,184,8766
13,3,3,4,8,0,0,3.026986833,0.933333333,1,0,0,4018
12,3,2,3,8,0,0,3.084962501,0.933333333,1,0,0,4018
12,6,3,4,6,0,1,3.418295834,0.846971326,0,0,0,2191
8,6,3,3,4,0,0,3,0.846370968,1,0,0,10958
12,6,3,4,7,0,0,3.418295834,0.846971326,0,0,0,1826
9,4,1,1,7,0,0,2.947702779,0.831303064,0,0,0,1826
10,2,2,2,7,0,0,3.121928095,1,1,2,74,3653
12,6,1,3,7,0,1,3.188721876,0.807843137,0,0,0,4383
12,3,2,4,7,0,0,3.188721876,0.873294347,1,5,2835,9508
9,2,3,4,4,0,0,2.725480557,1,1,1,38,0
15,4,3,6,7,0,0,3.056564762,0.674081564,1,1,3396,4515
11,4,4,4,6,0,0,3.277613437,0.667364288,1,5,5327,12783
16,4,3,4,11,0,0,3.625,0.666145056,1,5,993,5844
13,3,3,4,8,0,0,3.39274741,0.944444444,1,1,242,8036
9,2,3,3,5,0,0,3.169925001,1,1,1,0,11687
16,6,4,7,8,0,0,3.5,0.843422939,1,2,3507,8036
12,4,3,4,7,0,0,3.251629167,0.711646631,1,5,0,6942
16,2,3,6,9,0,0,3.327819531,1,1,0,0,365
11,6,4,4,6,0,0,3.095795255,0.848154122,1,4,4070,10791
12,2,2,4,7,0,0,3.084962501,1,1,1,1280,730
10,4,2,3,6,0,0,3.121928095,0.966666667,1,5,1549,7251
9,2,2,2,6,0,0,2.947702779,1,1,1,255,2191
10,6,2,4,5,0,0,2.846439345,0.838781362,1,1,478,8401
13,8,3,5,7,0,0,3.238901257,0.496304788,1,2,4308,6317
14,3,3,4,9,0,0,3.182005815,0.80335097,1,2,0,10709
13,4,3,3,8,0,0,3.238901257,0.6818756,2,4,847,10227
15,2,2,3,11,0,0,3.506890596,1,1,5,533,4748
14,2,2,4,9,0,0,3.378783493,1,1,5,1428,6939
14,4,1,3,10,0,0,2.985228136,0.682339063,0,0,0,2922
11,2,1,1,9,0,0,3.459431619,0,0,1,0,6209
9,4,3,3,5,0,0,2.947702779,0.9375,0,2,0,5844
14,2,4,5,8,0,0,3.378783493,1,1,0,282,1096
9,2,2,2,6,0,0,2.947702779,1,1,5,542,8400
9,9,2,2,6,0,0,2.947702779,0.56934779,0,0,0,5479
11,2,3,3,7,0,0,3.277613437,1,1,5,542,6209
11,4,3,3,4,3,0,3.459431619,0.681833502,1,9,0,8766
10,4,2,4,5,0,0,2.446439345,0.682523633,1,5,0,4748
9,4,2,3,5,0,0,2.947702779,0.947368421,1,3,52,6940
