length,n_ns,n_vowels,n_vowel_chars,n_constant_chars,n_num,n_other_chars,entropy,ns_similarity,n_countries,n_mx,n_labels,life_time
10,0,2,2,6,0,1,3.121928095,0,1,0,0,0
10,0,2,2,7,0,0,3.321928095,0,1,0,0,0
31,0,4,9,17,3,0,3.977916875,0,0,0,0,4748
17,2,4,5,10,0,0,3.616874606,1,1,1,26,4017
14,0,3,6,6,0,0,3.039148672,0,1,0,0,0
13,0,3,5,7,0,0,3.238901257,0,1,0,0,0
14,0,4,5,8,0,0,3.521640636,0,1,0,0,0
13,0,3,5,7,0,0,3.026986833,0,1,0,0,0
10,0,2,3,6,0,0,2.921928095,0,1,0,0,0
14,0,2,4,9,0,0,3.324862958,0,1,0,0,0
13,0,1,3,9,0,0,3.334679141,0,1,0,0,0
17,0,3,5,10,0,1,3.337175341,0,1,0,0,0
11,0,3,3,7,0,0,3.277613437,0,1,0,0,0
12,0,3,4,7,0,0,3.022055209,0,1,0,0,0
15,0,3,5,9,0,0,3.373557262,0,1,0,0,0
20,0,4,8,11,0,0,3.721928095,0,1,0,0,0
12,0,3,5,6,0,0,3.022055209,0,1,0,0,0
14,0,3,5,8,0,0,3.378783493,0,1,0,0,0
8,0,2,2,4,0,1,3,0,1,0,0,0
15,3,4,4,9,0,0,3.506890596,0.854266031,1,2,3279,0
13,0,5,6,6,0,0,3.546593564,0,1,0,0,0
13,0,2,2,9,0,1,3.238901257,0,1,0,0,0
11,0,2,2,8,0,0,3.277613437,0,1,0,0,0
11,0,3,4,6,0,0,3.095795255,0,1,0,0,0
16,2,4,5,10,0,0,3.625,1,1,1,43,4383
10,0,3,3,6,0,0,3.321928095,0,1,0,0,0
13,0,2,4,8,0,0,3.334679141,0,1,0,0,0
13,0,3,4,8,0,0,3.39274741,0,1,0,0,0
16,0,3,4,10,0,1,3.5,0,1,0,0,0
21,0,4,6,13,0,0,3.630412661,0,0,0,0,2192
21,2,4,9,11,0,0,3.499227542,1,1,2,434,2922
12,0,1,2,9,0,0,3.251629167,0,1,0,0,0
14,0,1,1,10,0,2,3.378783493,0,1,0,0,0
14,0,3,4,9,0,0,3.664497779,0,1,0,0,0
9,0,2,3,5,0,0,2.725480557,0,1,0,0,0
14,0,3,5,8,0,0,3.378783493,0,1,0,10,5113
17,0,4,4,11,0,1,3.734521665,0,1,0,0,0
14,0,3,4,9,0,0,3.664497779,0,1,0,0,0
11,0,3,3,7,0,0,3.277613437,0,1,0,0,0
32,0,4,7,12,9,2,4.351409766,0,1,0,0,4383
19,4,2,4,7,6,0,3.576617645,0.857142857,1,2,0,3287
18,0,3,6,11,0,0,3.572431251,0,1,0,0,0
9,0,1,1,7,0,0,2.419381946,0,1,0,0,0
12,0,3,6,5,0,0,3.022055209,0,1,0,0,0
12,0,3,4,7,0,0,3.251629167,0,1,0,0,0
12,0,3,6,5,0,0,3.022055209,0,1,0,0,0
16,0,4,5,8,0,1,3.375,0,1,0,0,0
14,0,3,6,6,0,0,3.093069208,0,1,0,0,0
14,0,3,5,7,0,1,3.235926351,0,1,0,0,0
15,0,4,6,8,0,0,3.373557262,0,1,0,0,0
17,2,4,6,10,0,0,3.410417253,1,1,0,0,1096
16,3,5,7,8,0,0,3.577819531,0.933333333,1,1,846,4748
18,0,4,7,10,0,0,3.725480557,0,1,0,0,0
18,0,4,8,9,0,0,3.26633264,0,1,0,0,0
20,0,5,8,11,0,0,3.58418372,0,1,0,0,0
10,2,2,4,5,0,0,2.721928095,1,1,0,10,365
13,0,4,4,7,0,0,3.546593564,0,1,0,0,0
14,0,2,3,10,0,0,3.378783493,0,1,0,0,0
14,4,3,5,7,0,0,3.182005815,0.944444444,1,1,0,0
17,0,3,7,9,0,0,3.028639312,0,1,0,0,0
10,0,2,2,6,0,1,3.121928095,0,1,0,0,0
11,0,2,3,7,0,0,3.277613437,0,1,0,0,0
9,0,3,3,5,0,0,3.169925001,0,1,0,0,0
13,0,1,3,9,0,0,3.180832987,0,1,0,0,0
13,0,3,5,6,0,1,3.39274741,0,1,0,0,0
16,2,2,4,11,0,0,3.375,1,1,1,0,4836
19,0,4,6,10,1,0,3.642149882,0,1,0,51,3287
15,0,4,5,9,0,0,3.506890596,0,1,0,0,0
21,0,3,8,12,0,0,3.458525019,0,1,0,0,0
10,0,3,3,6,0,0,3.121928095,0,1,0,0,0
30,0,4,6,13,7,2,4.215061012,0,1,0,0,3652
13,0,3,5,6,0,0,3.238901257,0,1,0,0,0
17,0,2,4,8,4,0,3.852168724,0,1,0,0,0
9,0,1,2,6,0,0,2.947702779,0,1,0,0,0
16,2,3,5,10,0,0,3.577819531,1,1,1,215,4383
15,0,4,5,9,0,0,3.640223929,0,1,0,0,0
13,0,3,4,8,0,0,3.546593564,0,1,0,0,0
15,0,4,6,8,0,0,3.006238929,0,1,0,0,0
21,0,2,6,14,0,0,3.725650756,0,1,0,0,0
11,0,4,5,5,0,0,3.277613437,0,1,0,0,0
16,0,2,5,10,0,0,3.452819531,0,1,0,0,0
8,0,3,3,4,0,0,2.75,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
18,0,4,4,11,0,1,3.725480557,0,1,0,0,0
12,2,2,2,9,0,0,3.251629167,1,1,4,3,4018
11,0,4,5,5,0,0,3.095795255,0,1,0,0,0
16,0,3,5,8,0,1,3.375,0,1,0,0,0
8,2,2,2,5,0,0,3,1,1,0,3,365
11,0,4,4,6,0,0,3.277613437,0,1,0,0,0
14,0,3,3,10,0,0,3.4677201,0,1,0,0,0
23,4,5,7,15,0,0,4.088779347,0.941176471,0,1,36,365
10,0,3,3,6,0,0,3.121928095,0,1,0,0,0
15,0,4,6,8,0,0,3.323231429,0,1,0,0,0
25,0,5,7,13,3,0,4.13366069,0,0,0,0,4748
15,0,4,5,9,0,0,3.506890596,0,1,0,0,0
13,0,3,4,7,0,1,3.39274741,0,1,0,0,0
22,0,5,8,13,0,0,3.788754914,0,1,0,0,0
11,0,3,3,7,0,0,3.277613437,0,1,0,0,0
11,0,3,3,7,0,0,3.095795255,0,1,0,0,0
11,0,2,2,8,0,0,3.277613437,0,1,0,0,0
9,0,2,2,6,0,0,3.169925001,0,1,0,0,0
9,0,1,1,6,0,1,2.947702779,0,1,0,0,0
10,2,1,1,8,0,0,3.121928095,1,1,0,62,0
11,0,1,2,7,1,0,2.913977073,0,1,0,0,0
16,0,3,6,9,0,0,3.452819531,0,1,0,0,0
15,0,2,5,9,0,0,3.106890596,0,1,0,0,0
16,0,2,5,10,0,0,3.577819531,0,1,0,0,0
34,0,4,10,19,3,0,4.197325709,0,0,0,0,4748
15,0,3,5,7,2,0,3.056564762,0,1,0,0,0
14,0,2,5,7,0,1,3.182005815,0,1,0,0,0
16,2,4,6,8,0,0,3.202819531,1,1,1,0,0
10,0,3,4,5,0,0,2.646439345,0,1,0,0,0
19,0,4,7,11,0,0,3.536886724,0,1,0,0,0
15,0,3,3,9,0,1,3.189898095,0,1,0,0,0
22,0,4,6,13,0,1,4.004886164,0,1,0,33,365
11,0,2,2,7,1,0,3.459431619,0,1,0,0,0
14,0,3,3,10,0,0,3.664497779,0,1,0,0,0
16,0,4,5,10,0,0,3.280639062,0,1,0,0,0
19,0,4,5,12,0,0,3.681880803,0,1,0,0,0
12,0,3,3,7,0,1,3.251629167,0,1,0,0,0
9,0,1,2,6,0,0,2.947702779,0,1,0,0,0
12,0,2,3,8,0,0,3.084962501,0,1,0,0,0
12,0,3,5,6,0,0,3.022055209,0,1,0,0,0
18,0,4,5,12,0,0,3.614369446,0,1,0,0,0
8,0,3,4,3,0,0,2.75,0,1,0,0,0
15,0,4,7,7,0,0,3.323231429,0,1,0,0,0
20,0,5,8,8,3,0,3.68418372,0,1,0,0,0
20,0,4,6,12,0,0,3.921928095,0,1,0,0,0
11,0,2,2,8,0,0,3.095795255,0,1,0,0,0
17,0,3,4,12,0,0,3.852168724,0,1,0,0,0
17,0,3,6,10,0,0,3.499227547,0,1,0,0,0
11,0,2,2,8,0,0,2.913977073,0,1,0,0,0
12,0,2,4,7,0,0,3.084962501,0,1,0,0,0
15,0,3,5,9,0,0,3.189898095,0,1,0,0,0
9,0,2,2,6,0,0,3.169925001,0,1,0,0,0
9,0,1,1,7,0,0,2.725480557,0,1,0,0,0
15,0,2,4,9,0,0,3.323231429,0,1,0,0,0
10,0,2,2,7,0,0,3.321928095,0,1,0,0,0
12,0,3,4,7,0,0,3.022055209,0,1,0,0,0
12,0,3,3,7,0,1,3.251629167,0,1,0,0,0
10,0,3,3,5,0,1,3.321928095,0,1,0,0,0
18,0,3,5,11,0,0,3.725480557,0,1,0,0,0
8,0,2,2,4,1,0,3,0,1,0,0,0
14,0,4,6,7,0,0,3.378783493,0,1,0,0,0
21,3,3,8,12,0,0,3.272804327,0.95,1,1,134,0
28,4,4,12,14,0,0,3.682005815,0.701122058,1,1,833,1096
12,0,3,4,7,0,0,3.251629167,0,1,0,0,0
19,0,4,7,11,0,0,3.681880803,0,1,0,0,0
18,0,4,7,10,0,0,3.503258335,0,1,0,0,0
18,0,5,7,10,0,0,3.683542362,0,1,0,0,0
17,0,3,6,9,0,1,3.337175341,0,1,0,0,0
15,0,2,4,10,0,0,3.189898095,0,1,0,0,0
10,0,2,3,6,0,0,2.921928095,0,1,0,0,0
13,0,2,3,9,0,0,3.39274741,0,1,0,0,0
26,0,3,8,17,0,0,3.642371449,0,1,0,0,0
27,0,3,8,17,1,0,3.736006946,0,1,0,0,0
12,4,2,3,8,0,0,3.418295834,0.552026138,1,1,29,2922
15,0,4,5,9,0,0,3.506890596,0,1,0,0,0
15,0,3,4,10,0,0,3.506890596,0,1,0,0,0
12,0,3,4,6,0,0,3.084962501,0,0,0,0,2192
10,0,3,3,6,0,0,3.321928095,0,1,0,0,0
20,2,4,9,8,0,2,3.421928095,1,1,1,552,4748
19,0,3,7,10,0,0,3.366091329,0,1,0,51,3287
10,0,3,3,6,0,0,3.121928095,0,1,0,0,0
10,0,3,3,6,0,0,3.321928095,0,1,0,0,0
11,0,4,4,6,0,0,3.459431619,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
15,0,3,6,8,0,0,3.456564762,0,1,0,0,0
18,0,4,7,10,0,0,3.683542362,0,1,0,0,0
25,3,4,8,15,0,0,3.52385619,0.933333333,1,1,336,4018
17,0,3,5,11,0,0,3.572469459,0,1,0,0,0
26,0,4,7,15,1,1,4.056020968,0,0,0,0,3652
13,0,3,4,8,0,0,3.39274741,0,1,0,0,0
19,0,3,6,11,0,1,3.576617645,0,1,0,0,0
11,0,2,3,7,0,0,2.913977073,0,1,0,0,0
20,2,4,8,10,0,0,3.546439345,1,1,1,1673,0
13,0,3,4,8,0,0,3.238901257,0,1,0,0,0
17,0,2,5,10,0,0,3.337175341,0,1,0,0,0
26,0,5,8,15,0,2,3.921029622,0,1,0,0,0
14,0,4,4,8,0,1,3.664497779,0,1,0,0,0
14,0,4,4,8,0,1,3.521640636,0,1,0,0,0
23,0,4,7,15,0,0,3.497055848,0,1,0,0,0
19,0,4,6,12,0,0,3.826874882,0,1,0,0,0
24,0,4,9,14,0,0,3.573934896,0,1,0,0,0
24,0,4,8,15,0,0,3.688721876,0,1,0,0,0
24,0,4,8,15,0,0,3.636842188,0,1,0,0,0
24,0,5,9,14,0,0,3.605388542,0,1,0,0,0
11,0,2,4,5,1,0,3.027169118,0,1,0,0,0
14,0,3,6,7,0,0,3.324862958,0,1,0,0,0
10,0,2,2,6,1,0,2.921928095,0,1,0,0,0
8,0,2,2,4,1,0,3,0,1,0,0,0
8,0,2,2,4,1,0,3,0,1,0,0,0
7,0,1,1,5,0,0,2.807354922,0,1,0,0,0
15,0,3,6,8,0,0,3.056564762,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
12,0,3,3,8,0,0,3.251629167,0,1,0,0,0
14,0,4,6,7,0,0,3.521640636,0,1,0,0,0
9,0,2,2,5,1,0,2.947702779,0,1,0,0,0
9,0,2,2,5,1,0,2.947702779,0,1,0,0,0
10,0,3,4,5,0,0,3.121928095,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
15,2,3,6,8,0,0,3.139572262,1,1,1,488,7670
26,0,4,12,12,0,0,3.397581911,0,1,0,0,0
17,0,3,7,8,0,0,3.175123135,0,1,0,0,365
13,0,3,3,9,0,0,3.39274741,0,1,0,0,0
17,2,3,6,9,0,1,3.101881223,1,1,1,232,5844
12,0,2,4,6,0,1,2.79248125,0,1,0,0,0
12,0,3,4,7,0,0,3.418295834,0,1,0,0,0
19,0,3,5,12,0,0,3.391892645,0,0,0,0,2192
19,0,3,4,14,0,0,3.471354487,0,1,0,0,0
18,0,3,5,12,0,0,3.614369446,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
24,0,4,8,14,0,0,3.605388542,0,1,0,0,0
9,0,3,3,5,0,0,3.169925001,0,1,0,0,0
16,0,3,6,9,0,0,3.452819531,0,1,0,0,0
13,0,2,2,9,0,1,3.39274741,0,1,0,0,0
8,0,2,2,5,0,0,3,0,1,0,0,0
10,2,4,4,4,0,0,2.921928095,1,0,0,512,730
15,3,3,4,9,0,0,3.506890596,0.728527101,1,1,159,5479
9,0,1,2,6,0,0,2.947702779,0,1,0,0,0
10,0,2,3,6,0,0,2.921928095,0,1,0,0,0
12,0,2,3,7,0,1,3.022055209,0,1,0,0,0
11,2,3,4,5,0,1,2.845350937,1,1,1,824,4018
15,0,3,4,10,0,0,3.773557262,0,1,0,0,0
13,0,2,4,7,0,1,3.085055103,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
15,0,4,4,8,0,1,3.373557262,0,1,0,0,0
14,0,3,4,6,3,0,3.182005815,0,1,0,0,0
10,0,4,4,5,0,0,3.321928095,0,1,0,0,0
12,0,4,4,7,0,0,3.188721876,0,1,0,0,0
19,0,3,6,11,0,0,3.260828171,0,0,0,504,10227
22,0,3,7,13,0,0,3.538310596,0,1,0,0,0
15,0,4,6,6,0,1,3.373557262,0,1,0,0,0
27,0,5,8,14,3,0,3.912113891,0,0,0,0,4748
18,0,3,5,12,0,0,3.836591668,0,1,0,0,0
19,0,3,6,12,0,0,3.576617645,0,1,0,0,0
13,0,3,3,9,0,0,3.546593564,0,1,0,0,0
7,0,2,2,4,0,0,2.807354922,0,1,0,0,0
14,0,2,5,8,0,0,2.985228136,0,1,0,0,0
12,0,2,4,7,0,0,2.855388542,0,1,0,0,0
19,2,4,9,9,0,0,3.431623566,1,1,1,94,8766
15,2,3,6,8,0,0,3.189898095,1,1,2,691,365
31,4,4,10,20,0,0,3.772609521,0.961538462,0,1,0,2192
23,2,5,9,13,0,0,3.882045108,1,1,5,548,5479
26,2,5,11,14,0,0,3.844106545,1,1,5,578,4748
13,0,2,4,8,0,0,3.026986833,0,1,0,0,0
9,0,1,2,6,0,0,2.419381946,0,1,0,0,0
11,0,1,1,9,0,0,3.277613437,0,1,0,0,0
12,0,2,3,7,0,0,2.751629167,1,1,1,40,2557
11,0,2,2,7,0,1,2.845350937,0,1,0,0,0
16,0,4,6,9,0,0,3.625,0,1,0,0,0
16,0,3,4,11,0,0,3.625,0,1,0,0,0
15,0,2,5,9,0,0,3.056564762,0,1,0,0,0
14,0,4,4,9,0,0,3.664497779,0,1,0,0,0
14,0,4,4,9,0,0,3.324862958,0,1,0,0,0
12,0,3,3,8,0,0,3.418295834,0,0,0,0,0
12,0,2,2,9,0,0,3.022055209,0,1,0,0,0
15,2,4,6,7,0,0,3.373557262,1,1,1,770,0
13,2,4,6,6,0,0,3.39274741,1,1,0,402,730
17,0,3,6,10,0,0,3.572469459,0,1,0,0,0
19,0,4,6,12,0,0,3.511085408,0,1,0,0,0
14,6,3,4,8,0,0,3.093069208,0.952380952,1,2,31,6940
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
17,0,2,4,12,0,0,3.337175341,0,1,0,0,0
12,0,3,3,7,0,0,3.251629167,0,0,0,0,2192
14,0,3,6,7,0,0,3.324862958,0,1,0,0,0
26,0,5,10,15,0,0,3.546593564,0,1,0,0,0
19,0,5,7,11,0,0,3.787143961,0,1,0,0,0
13,0,3,3,7,2,0,3.39274741,0,1,0,0,0
22,0,4,6,13,0,0,3.299896391,0,1,0,43,4748
23,2,4,8,14,0,0,3.74095326,0,0,2,0,731
15,0,3,4,10,0,0,3.240223929,0,1,0,0,0
15,0,3,5,9,0,0,3.640223929,0,1,0,0,0
16,0,4,5,10,0,0,3.452819531,0,1,0,0,0
15,0,3,3,10,0,0,3.323231429,0,1,0,0,0
13,0,3,4,7,0,1,3.546593564,0,1,0,0,0
12,0,1,3,8,0,0,3.022055209,0,1,0,0,0
11,0,2,2,7,0,0,3.095795255,0,1,0,92,10248
18,0,4,6,11,0,0,3.46132014,0,1,0,0,0
31,0,4,5,14,8,2,4.502583407,0,1,0,0,3652
18,0,5,8,8,0,0,3.350209029,0,1,0,0,0
19,0,2,4,7,6,0,3.681880803,0,1,0,51,3287
11,0,3,5,5,0,0,3.027169118,0,1,0,0,0
21,0,4,9,11,0,0,3.499227542,0,1,0,0,0
20,0,4,8,11,0,0,3.38418372,0,1,0,0,0
13,2,3,4,8,0,0,3.39274741,1,1,1,23,365
11,0,2,4,4,2,0,3.095795255,0,1,0,0,0
11,0,2,3,4,3,0,2.663532755,0,1,0,0,0
10,0,3,3,6,0,0,2.646439345,0,1,0,0,0
15,0,3,5,8,0,0,3.323231429,0,1,0,0,0
18,0,3,5,10,0,1,3.572431251,0,1,0,0,0
18,0,4,6,9,0,1,3.350209029,0,1,0,0,0
13,0,2,5,7,0,0,3.085055103,0,1,0,0,0
17,0,4,6,10,0,0,3.4548224,0,1,0,0,0
11,0,4,4,6,0,0,3.277613437,0,1,0,0,0
15,0,3,5,9,0,0,3.373557262,0,1,0,0,0
10,0,3,4,5,0,0,3.121928095,0,1,0,0,0
15,0,2,5,9,0,0,3.106890596,0,1,0,0,0
12,0,3,4,5,2,0,3.251629167,0,1,0,0,0
18,0,3,6,11,0,0,3.683542362,0,0,0,0,5479
15,0,5,5,9,0,0,3.640223929,0,1,0,0,0
10,0,1,2,7,0,0,3.121928095,0,1,0,0,0
12,0,3,4,6,0,1,3.084962501,0,1,0,0,0
13,0,3,4,8,0,0,3.026986833,0,1,0,0,0
10,0,2,3,6,0,0,3.121928095,0,1,0,0,0
9,0,4,4,4,0,0,3.169925001,0,1,0,0,0
15,2,4,5,9,0,0,3.373557262,1,1,2,0,6574
11,0,2,4,6,0,0,3.095795255,0,1,0,0,0
14,0,4,5,8,0,0,3.182005815,0,1,0,0,0
13,2,3,4,8,0,0,3.238901257,1,1,1,3,2192
8,0,2,2,4,1,0,2.75,0,1,0,0,0
18,0,3,5,12,0,0,3.641604168,0,1,0,0,0
14,0,3,5,8,0,0,3.182005815,0,1,0,0,0
10,0,4,4,5,0,0,3.321928095,0,1,0,0,0
13,0,3,6,6,0,0,3.180832987,0,1,0,0,0
16,0,5,5,10,0,0,3.452819531,0,1,0,0,0
15,0,3,3,10,0,0,3.006238929,0,1,0,0,0
19,0,3,7,11,0,0,3.366091329,0,1,0,0,0
15,0,3,6,8,0,0,3.323231429,0,1,0,0,0
11,0,3,3,5,2,0,3.277613437,0,1,0,0,0
15,0,3,5,9,0,0,3.506890596,0,1,0,0,0
17,0,4,5,11,0,0,3.4548224,0,1,0,0,0
21,0,3,5,12,2,0,3.689703732,0,1,0,122,5479
16,2,4,6,9,0,0,3.5,1,1,0,526,1461
16,0,2,5,10,0,0,3.202819531,0,1,0,0,0
25,2,3,7,17,0,0,3.62346519,1,1,1,0,5844
9,0,1,1,6,1,0,3.169925001,0,1,0,0,0
14,3,4,5,8,0,0,3.664497779,0.856330014,1,1,19,5844
18,0,3,6,11,0,0,3.683542362,0,1,0,0,0
19,0,3,5,12,0,0,3.681880803,0,1,0,0,0
9,0,0,0,7,0,1,2.947702779,0,1,0,0,0
20,0,3,5,12,0,2,3.546439345,0,1,0,0,0
14,0,3,4,8,0,1,3.324862958,0,1,0,0,0
16,0,2,6,9,0,0,3.25,0,1,0,0,0
9,2,2,2,6,0,0,3.169925001,1,1,0,12,365
11,0,2,3,7,0,0,3.095795255,0,1,0,0,0
13,0,3,4,7,0,0,3.085055103,0,0,0,0,2192
17,0,4,6,10,0,0,3.337175341,0,1,0,0,0
12,0,1,1,10,0,0,2.855388542,0,1,0,0,0
14,0,3,4,9,0,0,3.235926351,0,1,0,0,0
11,0,1,1,9,0,0,3.095795255,0,1,0,0,0
10,0,1,1,7,0,1,3.121928095,0,1,0,0,0
11,3,3,3,6,0,0,2.913977073,0.909090909,1,1,35,7730
16,0,3,5,10,0,0,3.030639062,0,1,0,0,0
9,0,2,3,5,0,0,2.947702779,0,1,0,0,0
18,0,3,6,11,0,0,3.46132014,0,1,0,0,0
16,0,1,3,11,0,0,3.202819531,0,1,0,0,0
16,0,2,3,8,3,0,3.5,0,1,0,0,0
16,0,2,3,8,3,0,3.5,0,1,0,0,0
16,0,2,3,8,3,0,3.327819531,0,1,0,0,0
10,0,1,2,6,0,0,2.721928095,0,1,0,109,5114
17,0,4,5,10,0,0,3.499227547,0,0,0,0,2192
11,0,5,5,5,0,0,3.277613437,0,1,0,0,0
25,0,5,9,13,0,1,3.89366069,0,1,0,0,0
21,0,4,8,12,0,0,3.653756708,0,1,0,0,0
14,0,4,5,8,0,0,3.378783493,0,1,0,0,0
21,0,4,6,11,3,0,4.011365042,0,1,0,0,0
19,0,3,6,11,0,0,3.616348566,0,1,0,0,0
23,0,3,7,14,0,0,3.480083695,0,1,0,0,0
13,0,4,5,7,0,0,3.39274741,0,1,0,0,0
14,0,4,6,7,0,0,3.4677201,0,1,0,0,0
22,0,4,9,11,0,1,3.368522528,0,1,0,0,365
12,0,3,3,8,0,0,3.418295834,0,1,0,0,0
15,4,2,4,10,0,0,3.323231429,0.952380952,1,1,217,0
31,0,5,11,19,0,0,3.79696073,0,1,0,0,0
16,4,4,7,8,0,0,3.280639062,0.941176471,1,1,0,4017
11,0,2,2,8,0,0,3.459431619,0,1,0,0,0
18,2,4,6,11,0,0,3.725480557,1,1,0,81,365
13,0,2,5,7,0,0,2.81507241,0,1,0,0,0
15,0,4,6,8,0,0,3.506890596,0,1,0,0,0
9,0,2,2,6,0,0,2.947702779,0,1,0,0,0
15,0,4,5,9,0,0,3.773557262,0,1,0,0,0
7,0,1,2,4,0,0,2.521640636,0,1,0,0,0
16,2,4,5,10,0,0,3.625,1,1,1,474,8766
9,0,2,2,6,0,0,2.947702779,0,1,0,0,0
8,0,3,4,3,0,0,2.75,0,1,0,0,0
13,0,5,6,6,0,0,3.546593564,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
10,0,2,3,5,0,1,2.646439345,0,1,0,0,0
11,0,3,4,6,0,0,3.277613437,0,1,0,0,0
12,0,3,4,6,0,0,2.918295834,0,0,0,0,2192
13,0,3,4,8,0,0,3.39274741,0,1,0,0,0
23,0,5,9,12,0,0,3.534219021,0,1,0,0,0
19,0,4,6,11,0,1,3.93213804,0,1,0,0,0
13,0,3,5,6,0,1,3.180832987,0,1,0,0,0
15,0,5,5,9,0,0,3.773557262,0,1,0,0,0
32,0,4,12,18,0,1,3.667837797,0,1,0,0,0
13,0,3,4,8,0,0,3.026986833,0,1,0,0,0
12,0,2,4,7,0,0,3.084962501,0,1,0,0,0
17,0,4,7,9,0,0,3.337175341,0,1,0,0,0
15,0,5,7,6,0,0,3.373557262,0,1,0,0,0
23,0,4,7,14,0,1,3.642489673,0,1,0,0,0
14,0,3,5,8,0,0,3.521640636,0,1,0,0,0
12,0,2,2,9,0,0,3.584962501,0,1,0,0,0
10,0,2,3,6,0,0,2.921928095,0,1,0,0,0
17,0,3,5,10,0,1,3.572469459,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
15,0,2,3,11,0,0,3.506890596,0,1,0,0,0
13,0,3,3,9,0,0,3.546593564,0,1,0,0,0
20,0,3,6,13,0,0,3.28418372,0,1,0,0,0
17,0,4,6,10,0,0,3.616874606,0,1,0,0,0
9,0,2,2,6,0,0,2.419381946,0,1,0,0,0
14,0,4,5,6,1,0,3.378783493,0,1,0,0,0
18,0,3,6,11,0,0,3.419381946,0,1,0,0,0
16,0,4,6,9,0,0,3.375,0,1,0,0,0
11,2,3,3,7,0,0,3.277613437,1,1,1,389,7670
24,2,5,8,13,0,0,3.490601563,1,1,1,35,0
9,0,2,2,5,0,0,2.947702779,0,1,0,0,3652
16,0,1,1,7,6,0,3.5,0,1,0,0,4748
16,0,1,1,7,6,0,3.5,0,1,0,0,4748
16,0,1,1,7,6,0,3.375,0,1,0,0,4748
32,0,3,9,12,8,1,3.929229297,0,1,0,0,8036
15,0,1,1,7,5,0,3.240223929,0,1,0,0,4748
19,0,2,4,7,6,0,3.431623566,0,1,0,51,3287
7,0,1,1,5,0,0,2.521640636,0,1,0,0,0
33,0,4,10,18,3,0,3.899714195,0,0,0,0,4748
11,0,2,3,7,0,0,3.095795255,0,1,0,0,0
14,4,3,4,9,0,0,3.664497779,0.961538462,1,1,804,7305
16,0,3,6,9,0,0,3.202819531,0,1,0,0,0
19,0,5,8,10,0,0,3.721611724,0,1,0,0,0
13,0,2,3,9,0,0,3.238901257,0,1,0,0,0
14,4,2,3,10,0,0,3.378783493,0.961538462,1,1,723,731
20,2,4,5,10,2,0,3.446439345,1,1,1,35,0
22,4,5,10,10,0,1,3.606936732,0.933333333,1,3,665,0
14,0,2,4,9,0,0,3.182005815,0,1,0,0,0
17,4,4,6,9,0,1,3.337175341,0.947368421,1,0,368,1096
13,0,3,5,7,0,0,3.085055103,0,1,0,0,0
15,0,3,5,9,0,0,3.189898095,0,1,0,0,0
12,0,2,2,9,0,0,2.617492461,0,1,0,0,0
21,0,5,8,11,0,1,3.748994804,0,1,0,0,0
7,0,1,1,5,0,0,2.521640636,0,1,0,0,0
9,0,1,1,5,2,0,2.947702779,0,1,0,0,0
10,0,2,2,7,0,0,3.121928095,0,1,0,0,0
14,0,2,3,10,0,0,3.378783493,0,1,0,0,0
18,0,3,6,10,0,1,3.239097918,0,1,0,0,0
29,0,5,11,15,0,2,3.909368064,0,1,0,0,0
28,0,5,10,17,0,0,4.039148672,0,1,0,0,0
10,0,2,3,6,0,0,2.921928095,0,1,0,0,0
23,0,4,11,11,0,0,3.464234653,0,1,0,0,0
11,0,3,4,6,0,0,3.095795255,0,1,0,0,0
8,2,1,2,5,0,0,2.5,1,1,3,460,365
14,0,2,4,9,0,0,3.324862958,0,1,0,0,0
13,0,4,5,7,0,0,3.39274741,0,1,0,0,0
15,0,3,4,10,0,0,3.506890596,0,1,0,0,0
17,0,3,6,10,0,0,3.263933429,0,1,0,0,0
12,0,3,4,7,0,0,3.418295834,0,1,0,0,0
9,0,3,4,4,0,0,2.725480557,0,1,0,0,365
15,0,2,6,6,1,0,2.973557262,0,0,0,49,10226
14,0,2,3,5,5,0,3.521640636,0,1,0,0,0
21,0,3,7,12,0,1,3.291392876,0,1,0,0,0
18,0,3,4,12,0,1,3.725480557,0,1,0,0,0
13,0,3,4,7,0,1,3.39274741,0,1,0,0,0
15,0,4,6,8,0,0,3.506890596,0,1,0,0,0
11,0,1,2,8,0,0,2.913977073,0,1,0,0,0
9,0,2,2,6,0,0,2.947702779,0,1,0,0,0
15,0,3,6,8,0,0,3.189898095,0,1,0,0,0
14,0,2,5,8,0,0,3.235926351,0,1,0,0,0
16,0,4,7,8,0,0,3.452819531,0,1,0,0,0
21,0,4,8,12,0,0,3.653756708,0,1,0,0,0
26,0,4,10,15,0,0,3.715453546,0,1,0,0,0
16,0,4,4,10,0,1,3.875,0,1,0,0,0
