length,n_ns,n_vowels,n_vowel_chars,n_constant_chars,n_num,n_other_chars,entropy,ns_similarity,n_countries,n_mx,n_labels,life_time
12,0,2,3,8,0,0,3.2516291673878226,0.0,0,0,0,0
11,2,2,4,6,0,0,2.8453509366224368,0.0,0,2,0,3653
19,0,3,6,11,1,0,3.5766176449086657,0.0,0,0,0,0
18,0,3,6,11,0,0,3.350209029099897,0.0,0,0,0,0
14,0,2,4,8,0,0,2.8423709931771084,0.0,0,0,0,731
12,2,1,2,7,1,0,3.2516291673878226,1.0,1,0,36,8428
18,0,3,5,9,2,0,3.3921472236645345,0.0,0,0,0,6574
14,0,3,5,7,0,0,3.0930692077718898,0.0,0,0,3,7670
25,0,3,10,14,0,0,3.623465189601647,0.0,0,0,0,0
22,2,2,7,14,0,0,3.1701348924281936,1.0,1,2,663,8401
26,0,4,9,15,0,0,3.825251737288651,0.0,0,0,0,9497
12,0,3,3,8,0,0,3.2516291673878226,0.0,0,0,0,0
24,2,3,7,16,0,0,3.4906015629507223,1.0,1,1,1087,5844
10,0,1,2,7,0,0,2.721928094887362,0.0,0,0,0,0
14,0,3,5,7,0,1,3.3787834934861753,0.0,0,0,0,0
11,0,3,4,6,0,0,2.8453509366224368,0.0,0,0,0,0
12,2,2,2,9,0,0,2.792481250360578,1.0,1,1,0,1461
20,0,3,8,11,0,0,3.4219280948873627,0.0,0,0,0,0
11,2,2,2,7,1,0,3.2776134368191157,1.0,1,1,35,365
15,2,2,2,11,0,0,3.506890595608519,1.0,1,0,36,0
10,0,1,2,5,1,0,2.9219280948873623,0.0,0,0,0,0
19,0,3,7,10,0,0,3.300559092390954,0.0,0,0,0,0
17,0,3,5,10,0,0,3.4992275471326924,0.0,0,0,0,0
15,2,3,4,9,0,0,3.1898980954642875,1.0,1,0,36,0
17,0,4,8,8,0,0,3.4104172527605194,0.0,0,0,0,0
22,2,3,8,12,0,0,3.226730915057127,1.0,1,1,0,4413
20,0,1,2,12,5,0,3.584183719779189,0.0,0,0,0,0
28,0,3,8,16,0,2,3.797902689682947,0.0,0,0,0,0
18,0,3,6,11,0,0,3.4193819456463714,0.0,0,0,0,0
17,0,4,5,11,0,0,3.616874605956222,0.0,0,0,0,1827
20,0,4,8,11,0,0,3.2709505944546686,0.0,0,0,0,0
18,0,5,6,11,0,0,3.7254805569978675,0.0,0,0,0,0
18,2,4,6,10,0,0,3.4613201402110083,1.0,1,1,0,7671
15,2,3,6,8,0,0,2.7898980954642876,1.0,1,3,328,7670
20,0,4,6,12,0,0,3.3841837197791893,0.0,0,0,0,0
22,0,4,8,11,0,1,3.788754913993503,0.0,0,0,0,0
15,0,3,3,11,0,0,3.640223928941852,0.0,0,0,0,0
15,0,3,4,10,0,0,3.506890595608519,0.0,0,0,0,0
24,0,4,8,13,2,0,3.668295834054489,0.0,0,0,0,0
6,2,0,0,4,1,0,2.584962500721156,1.0,1,3,0,5479
13,0,4,4,7,1,0,3.546593564294939,0.0,0,0,0,0
12,0,3,5,6,0,0,3.2516291673878226,0.0,0,0,0,0
21,0,5,5,13,0,0,3.594465636961452,0.0,0,0,0,0
11,5,2,2,8,0,0,3.0271691184406184,0.9565217391304348,1,0,3,730
20,0,4,7,12,0,0,3.684183719779189,0.0,0,0,0,0
27,0,5,10,14,2,0,3.884155094595804,0.0,0,0,0,0
25,0,5,11,11,0,2,3.7532696895151085,0.0,0,0,0,0
11,0,1,3,5,2,0,2.8453509366224368,0.0,0,0,0,0
16,2,2,4,11,0,0,3.5,1.0,1,3,34,731
16,0,3,5,9,0,1,3.452819531114783,0.0,0,0,0,0
17,0,3,6,9,0,0,3.4548223999466057,0.0,0,0,0,0
11,2,3,4,6,0,0,3.2776134368191157,1.0,1,0,5,0
6,0,2,2,3,0,0,2.584962500721156,0.0,0,0,0,0
9,0,2,3,5,0,0,2.94770277922009,0.0,0,0,0,0
19,0,4,9,9,0,0,3.431623565847431,0.0,0,0,0,0
16,2,3,6,9,0,0,3.202819531114783,1.0,1,1,92,5479
24,0,4,9,14,0,0,3.288320189106,0.0,0,0,0,0
16,0,2,4,8,3,0,3.452819531114783,0.0,0,0,0,0
15,0,3,3,9,0,2,3.323231428797621,0.0,0,0,0,0
25,0,4,8,16,0,0,3.5932696895151084,0.0,0,0,0,0
24,0,4,8,14,0,0,3.688721875540867,0.0,0,0,0,0
18,0,3,6,10,0,0,3.350209029099897,0.0,1,2,444,8035
16,2,3,5,10,0,0,3.4056390622295662,1.0,1,1,3,4018
12,0,1,2,7,1,0,2.8553885422075336,0.0,0,0,0,0
18,0,4,7,9,0,0,3.4613201402110083,0.0,0,0,0,0
20,0,3,6,11,0,2,3.3841837197791893,0.0,0,0,0,0
17,0,3,5,8,3,0,3.29277019393699,0.0,0,0,0,0
17,0,3,5,8,3,0,3.29277019393699,0.0,0,0,0,0
22,3,2,6,15,0,0,3.2433003685389576,0.9375,1,1,5,365
21,0,3,6,11,3,0,3.7849418274376427,0.0,0,0,0,0
21,0,3,6,11,3,0,3.6897037321995474,0.0,0,0,0,0
11,2,3,3,7,0,0,3.4594316186372973,1.0,1,1,338,1096
16,0,1,3,9,3,0,3.577819531114783,0.0,0,0,0,0
22,0,3,8,12,0,0,3.3519530742463757,0.0,0,0,0,0
25,0,4,8,14,0,1,3.7834651896016473,0.0,0,0,0,0
28,0,4,9,15,0,2,3.753434386188785,0.0,0,0,0,0
23,0,3,5,15,2,0,3.2192141299700565,0.0,0,0,0,0
17,0,4,6,10,0,0,3.381580488309163,0.0,0,0,0,0
15,0,3,4,10,0,0,3.323231428797621,0.0,0,0,0,0
13,4,3,4,8,0,0,3.238901256602631,0.5388116861801072,1,1,39,4380
12,0,4,4,7,0,0,3.4182958340544896,0.0,0,0,0,0
18,0,4,7,9,0,0,3.4613201402110083,0.0,0,0,0,0
19,0,4,7,11,0,0,3.431623565847431,0.0,0,0,0,0
24,0,4,9,12,2,0,3.938721875540867,0.0,0,0,0,0
17,0,2,3,11,1,0,3.381580488309163,0.0,0,0,0,0
24,0,4,8,13,2,0,3.720175521464345,0.0,0,0,0,0
20,0,4,7,11,0,1,3.3841837197791893,0.0,0,0,0,0
12,0,2,4,7,0,0,3.084962500721156,0.0,0,0,0,0
11,0,2,2,8,0,0,3.2776134368191157,0.0,0,0,0,0
13,0,2,3,9,0,0,3.0269868333592873,0.0,0,0,0,0
22,8,3,7,12,0,1,3.6069367321753214,0.5528829340793845,1,0,357,7670
18,0,4,6,11,0,0,3.5724312513221195,0.0,0,0,0,0
15,0,2,3,10,0,0,3.240223928941852,0.0,1,0,5,8036
12,2,2,4,6,0,0,2.688721875540867,1.0,1,1,0,5113
16,2,2,5,9,0,0,3.1556390622295662,1.0,1,1,10,4748
11,2,2,2,8,0,0,3.0271691184406184,1.0,1,1,473,6940
25,2,3,8,14,0,1,3.863465189601647,1.0,1,1,10,5479
34,0,4,10,21,0,1,4.02085512047121,0.0,0,0,2662,15366
7,0,1,1,3,2,0,2.8073549220576037,0.0,0,0,0,0
20,0,3,6,12,0,0,3.484183719779189,0.0,0,0,0,0
15,0,3,6,7,0,1,3.506890595608519,0.0,0,0,0,0
20,0,4,8,10,0,1,3.3464393446710154,0.0,0,0,0,0
9,0,2,2,6,0,0,2.94770277922009,0.0,0,0,0,3652
18,0,3,6,11,0,0,3.794653473544342,0.0,0,0,0,0
13,0,4,5,7,0,0,3.546593564294939,0.0,0,0,0,0
9,0,2,3,5,0,0,2.94770277922009,0.0,0,0,0,0
13,0,3,5,7,0,0,2.9689185639620974,0.0,0,0,0,0
11,0,3,4,6,0,0,3.095795255000934,0.0,0,0,0,6574
25,0,4,7,16,0,0,3.6430741894285696,0.0,0,0,0,9131
16,0,4,7,8,0,0,3.327819531114783,0.0,0,0,0,0
16,0,4,5,9,0,0,3.5,0.0,0,0,0,0
29,0,5,11,16,0,0,3.8664331502253835,0.0,0,0,0,0
19,0,5,6,11,0,0,4.037401197654112,0.0,0,0,0,0
17,0,3,4,11,1,0,3.572469458770135,0.0,0,0,0,0
9,2,2,2,6,0,0,2.94770277922009,1.0,1,0,39,365
16,0,2,5,8,1,0,3.0306390622295662,0.0,0,0,0,0
25,0,4,9,13,0,1,3.813660689688186,0.0,0,0,850,9131
13,0,3,5,7,0,0,3.3927474104487847,0.0,0,0,0,0
16,0,3,5,9,0,0,3.327819531114783,0.0,0,0,0,0
18,0,3,5,8,4,0,3.3082708345352603,0.0,0,0,0,0
30,0,4,13,16,0,0,3.431401845392172,0.0,0,0,0,0
12,0,3,5,6,0,0,3.084962500721156,0.0,0,0,0,0
15,0,3,5,9,0,0,3.3735572622751855,0.0,0,0,0,0
13,2,3,3,8,0,1,3.3927474104487847,1.0,1,0,0,3652
16,0,4,6,9,0,0,3.702819531114783,0.0,0,0,0,0
17,2,3,6,10,0,0,3.3371753411230767,1.0,1,1,729,6574
19,2,4,7,11,0,0,3.787143960698139,1.0,1,0,323,7305
15,2,3,6,8,0,0,3.3735572622751855,1.0,1,1,307,6209
14,0,2,4,9,0,0,3.0391486719030705,0.0,0,0,0,0
9,0,2,3,5,0,0,2.94770277922009,0.0,0,0,0,0
17,0,3,5,10,0,0,3.616874605956222,0.0,0,0,0,6574
9,0,2,2,6,0,0,2.94770277922009,0.0,0,0,0,0
21,0,4,8,12,0,0,3.6897037321995474,0.0,0,0,0,0
18,0,3,6,11,0,0,3.614369445886757,0.0,0,0,0,0
20,0,5,6,13,0,0,3.784183719779189,0.0,0,0,0,0
14,0,2,4,9,0,0,3.521640636343318,0.0,0,0,0,0
26,0,3,9,16,0,0,3.449311833026446,0.0,0,0,0,0
18,0,4,6,10,0,0,3.4613201402110083,0.0,0,0,0,730
13,0,3,4,5,3,0,3.546593564294939,0.0,0,0,0,0
15,0,3,4,10,0,0,3.106890595608519,0.0,0,0,0,0
33,0,4,12,20,0,0,3.824252831282987,0.0,0,0,0,0
10,0,3,3,6,0,0,3.1219280948873624,0.0,0,0,0,7305
20,0,5,8,11,0,0,3.8219280948873626,0.0,0,0,0,0
12,2,3,4,7,0,0,3.0220552088742005,1.0,1,1,3761,1826
22,0,3,6,14,0,0,3.788754913993503,0.0,0,0,0,0
12,0,2,3,5,3,0,3.0220552088742005,0.0,0,0,0,0
10,0,3,3,6,0,0,3.3219280948873626,0.0,0,0,0,0
25,0,4,10,12,0,0,3.5630741894285696,0.0,1,0,876,10144
19,0,4,6,12,0,0,3.5766176449086657,0.0,0,0,0,0
12,0,3,3,6,2,0,3.4182958340544896,0.0,0,0,0,0
12,0,2,3,8,0,0,3.2516291673878226,0.0,0,0,0,0
13,0,3,5,7,0,0,3.180832987205441,0.0,0,0,0,0
13,0,4,5,7,0,0,3.3927474104487847,0.0,0,0,0,0
23,0,3,6,15,0,0,3.7081320646586016,0.0,0,0,0,0
19,0,3,6,10,1,0,3.7216117239699007,0.0,0,0,504,11323
14,0,4,5,8,0,0,3.521640636343318,0.0,0,0,0,0
21,0,4,8,12,0,0,3.499227541723357,0.0,0,0,0,0
14,0,3,5,8,0,0,3.1280852788913944,0.0,0,0,0,0
13,0,3,5,5,2,0,3.3927474104487847,0.0,0,0,0,0
12,0,2,3,8,0,0,3.2516291673878226,0.0,0,0,0,0
14,0,2,2,9,1,1,3.3787834934861753,0.0,0,0,0,0
8,0,1,1,6,0,0,3.0,0.0,0,0,0,0
14,0,3,6,6,0,1,3.1820058147602133,0.0,0,0,0,365
14,0,4,6,7,0,0,3.0391486719030705,0.0,0,0,0,0
9,2,3,4,3,0,1,2.94770277922009,1.0,1,1,216,0
18,2,2,8,9,0,0,3.086048612313038,1.0,1,0,93,365
26,2,4,10,14,0,0,3.584303179346713,1.0,1,1,600,1461
12,0,3,5,5,0,0,2.918295834054489,0.0,0,0,0,0
14,0,5,6,7,0,0,3.6644977792004614,0.0,0,0,0,0
13,0,4,5,6,0,0,3.3927474104487847,0.0,0,0,0,0
22,0,5,7,13,0,0,3.913977073182752,0.0,0,0,0,0
20,0,3,7,9,3,0,3.508694969562842,0.0,0,0,0,0
23,0,4,12,8,0,1,3.3816201079487347,0.0,0,0,0,0
20,0,3,6,10,1,1,3.6219280948873624,0.0,0,0,0,0
23,0,4,8,13,0,0,3.795088586397732,0.0,0,0,0,0
13,0,3,6,6,0,0,2.873140679513133,0.0,0,0,0,0
10,2,4,4,5,0,0,3.1219280948873624,1.0,1,1,482,3653
16,0,2,4,11,0,0,3.5,0.0,0,0,0,0
11,0,3,4,6,0,0,3.095795255000934,0.0,0,0,0,0
14,0,3,6,7,0,0,3.0930692077718898,0.0,0,0,0,0
17,2,3,5,11,0,0,3.4548223999466057,1.0,1,1,137,8401
19,2,4,6,12,0,0,3.6818808028034025,1.0,1,0,17,365
19,0,4,8,9,0,0,3.5766176449086657,0.0,0,0,0,0
15,0,4,5,8,0,1,3.506890595608519,0.0,0,0,0,0
16,2,3,5,10,0,0,3.452819531114783,1.0,1,1,1974,6575
11,0,4,4,6,0,0,3.2776134368191157,0.0,0,0,0,0
18,0,2,4,10,2,0,3.4613201402110083,0.0,0,0,0,6574
18,3,4,6,10,0,0,3.5032583347756456,0.9019607843137255,1,1,0,8765
8,2,2,2,5,0,0,2.75,1.0,1,1,3,7305
19,0,2,4,11,3,0,3.2608281712244556,0.0,0,0,0,0
22,0,3,8,10,3,0,3.5337712560645573,0.0,0,0,0,0
21,0,4,7,10,2,0,3.558518613048906,0.0,0,0,0,0
9,4,3,4,4,0,0,2.94770277922009,0.7046594651467769,1,2,131,0
15,0,3,5,8,1,0,3.456564762130954,0.0,0,0,0,0
20,2,4,6,12,0,1,3.784183719779189,0.0,0,2,0,3652
18,0,3,8,9,0,0,3.03856233607563,0.0,0,0,0,0
13,2,3,4,8,0,0,3.238901256602631,1.0,1,5,34,5114
24,0,4,8,11,2,1,3.834962500721156,0.0,0,0,0,6209
15,0,3,6,8,0,0,3.323231428797621,0.0,0,0,0,0
21,2,4,8,12,0,0,3.6304126608739984,1.0,1,0,0,2191
14,2,4,6,7,0,0,3.521640636343318,0.0,0,3,0,365
15,2,4,5,9,0,0,3.640223928941852,1.0,1,5,217,8035
27,0,4,10,15,0,0,3.884155094595804,0.0,0,0,0,0
17,0,1,3,7,5,0,3.3371753411230767,0.0,0,0,0,10227
16,0,3,5,10,0,0,3.375,0.0,0,0,0,0
10,0,1,2,7,0,0,2.9219280948873623,0.0,0,0,0,0
14,0,2,4,9,0,0,3.3248629576173565,0.0,0,0,0,0
19,0,4,5,13,0,0,3.326360407952694,0.0,0,0,0,0
13,2,4,5,7,0,0,3.238901256602631,1.0,1,0,244,365
16,0,4,7,8,0,0,3.625,0.0,0,0,0,0
22,0,4,6,12,2,0,3.913977073182752,0.0,0,0,0,6209
14,2,3,4,9,0,0,3.3787834934861753,1.0,1,0,17,1461
13,0,4,5,7,0,0,3.546593564294939,0.0,0,0,0,0
21,0,4,7,11,0,0,3.3680424225727155,0.0,1,0,0,0
13,0,3,5,7,0,0,3.180832987205441,0.0,0,0,0,0
9,2,1,2,6,0,0,2.725480556997868,1.0,1,1,258,0
25,0,4,10,12,0,0,3.5932696895151084,0.0,0,0,9,2557
13,0,3,4,8,0,0,3.3927474104487847,0.0,0,0,0,0
24,0,4,8,13,0,0,3.6572682296173893,0.0,1,0,0,0
17,2,4,7,9,0,0,3.3371753411230767,1.0,1,2,561,5479
13,4,2,3,9,0,0,3.238901256602631,0.9411764705882352,1,1,414,731
12,0,4,4,7,0,0,3.2516291673878226,0.0,0,0,0,0
16,0,3,3,11,0,0,3.375,0.0,0,0,0,5114
21,0,2,2,18,0,0,3.2368573034220742,0.0,0,0,0,0
18,0,4,6,10,0,0,3.5032583347756456,0.0,0,0,0,5114
22,0,4,5,15,0,0,3.5160276412662306,0.0,0,0,0,0
25,0,4,7,16,0,0,3.943465189601647,0.0,0,0,0,0
16,0,3,4,11,0,0,3.5,0.0,0,0,0,0
26,3,3,8,17,0,0,3.561607392201215,0.9565217391304349,1,1,193,7304
12,0,2,5,6,0,0,2.8553885422075336,0.0,0,0,0,0
15,2,3,5,9,0,0,3.323231428797621,1.0,1,2,0,1461
9,0,4,4,4,0,0,3.169925001442312,0.0,0,0,0,0
14,4,2,3,9,0,0,3.521640636343318,0.9473684210526315,1,1,168,2191
9,0,3,3,5,0,0,3.169925001442312,0.0,0,0,0,0
18,0,4,6,11,0,0,3.6835423624332306,0.0,0,0,0,0
17,0,4,6,10,0,0,3.381580488309163,0.0,0,0,0,0
26,0,4,8,17,0,0,3.8919954870390203,0.0,0,0,0,0
16,0,2,4,10,1,0,3.625,0.0,0,0,0,0
