length,n_ns,n_vowels,n_vowel_chars,n_constant_chars,n_num,n_other_chars,entropy,ns_similarity,n_countries,n_mx,n_labels,life_time
10,2,3,4,5,0,0,3.1219280948873624,1.0,1,3,0,1095
10,3,2,4,5,0,0,2.8464393446710154,0.888888888888889,1,4,258,0
16,2,3,6,9,0,0,3.452819531114783,1.0,1,2,0,2557
10,3,2,3,6,0,0,3.1219280948873624,0.9375,1,8,2620,6575
11,0,2,4,6,0,0,3.0271691184406184,0.0,0,0,0,0
22,2,4,9,12,0,0,3.6069367321753214,1.0,1,1,2065,1096
12,3,3,4,7,0,0,3.4182958340544896,0.9166666666666666,1,2,0,5479
32,6,4,9,20,0,0,3.9056390622295662,0.9531158763716903,1,3,392,0
12,2,3,4,7,0,0,3.084962500721156,1.0,1,2,709,0
15,2,4,6,8,0,0,3.589898095464288,1.0,1,0,568,0
12,0,4,4,7,0,0,3.4182958340544896,0.0,0,0,0,365
17,2,3,6,10,0,0,3.4548223999466057,1.0,1,0,4805,365
17,2,4,6,10,0,0,3.4992275471326924,1.0,1,0,719,365
11,2,3,3,4,3,0,3.2776134368191157,1.0,1,0,59,3652
15,0,4,5,9,0,0,3.640223928941852,0.0,0,0,0,365
17,0,4,7,9,0,0,3.4548223999466057,0.0,0,0,0,365
13,2,3,5,7,0,0,3.334679141051595,1.0,1,0,2003,365
15,3,3,5,9,0,0,3.056564762130954,0.8811447811447811,1,2,1768,0
13,2,3,3,7,2,0,3.238901256602631,1.0,1,1,1814,3287
14,2,4,6,6,0,0,3.0930692077718898,1.0,1,1,826,0
10,3,2,2,6,0,0,2.6464393446710157,0.9523809523809522,1,5,562,0
16,2,5,6,9,0,0,3.452819531114783,1.0,1,1,0,0
13,0,2,2,9,0,0,3.238901256602631,0.0,1,0,350,365
9,2,2,2,6,0,0,3.169925001442312,1.0,1,0,6385,7305
7,2,1,2,4,0,0,2.2359263506290326,1.0,1,0,344,1096
12,2,3,4,7,0,0,3.084962500721156,1.0,1,1,502,9131
12,2,2,3,8,0,0,3.084962500721156,1.0,1,0,328,0
16,3,2,4,10,0,0,3.327819531114783,0.9642857142857143,1,0,54,4518
12,2,2,2,9,0,0,3.2516291673878226,1.0,1,1,0,2922
8,4,2,2,5,0,0,2.75,0.5300397563555458,1,1,0,2190
17,4,3,5,10,0,0,3.616874605956222,0.9473684210526315,1,5,0,5844
19,2,5,7,11,0,0,3.826874881864638,1.0,1,0,6814,731
17,4,4,7,9,0,0,3.616874605956222,0.7420634920634921,1,2,165,1461
24,0,4,11,11,0,0,3.0860388152612774,0.0,0,0,0,0
10,2,3,4,5,0,0,2.9219280948873623,1.0,1,0,916,0
7,2,3,3,3,0,0,2.8073549220576037,1.0,1,2,6615,0
8,2,1,1,6,0,0,3.0,1.0,1,5,149,3653
23,2,3,10,11,0,0,3.4144413036949723,1.0,1,2,407,5113
16,4,4,8,7,0,0,3.1556390622295662,0.8749183006535949,1,0,0,5479
12,3,4,5,6,0,0,3.2516291673878226,0.9476923076923077,1,5,5159,1461
26,2,4,9,12,4,0,3.8441065448145384,1.0,1,2,502,1826
20,2,3,6,11,0,0,3.4464393446710155,1.0,1,1,1,0
14,2,4,5,8,0,0,3.3787834934861753,1.0,1,0,3,1826
22,2,4,8,13,0,0,3.5383105956150063,1.0,1,2,2137,0
18,2,4,7,10,0,0,3.7254805569978675,1.0,1,5,3738,5479
15,2,3,5,9,0,0,3.1898980954642875,1.0,1,0,76,731
15,2,4,4,8,2,0,3.506890595608519,1.0,1,0,536,365
19,2,4,9,8,0,0,3.2608281712244556,1.0,1,6,8890,4339
18,2,4,8,8,0,1,3.5724312513221195,1.0,1,0,0,0
14,2,3,6,5,1,0,3.0930692077718898,1.0,1,1,0,0
18,2,3,8,7,1,0,3.197159723424149,1.0,1,1,0,0
23,2,4,10,12,0,0,3.6753108689123635,1.0,1,1,2142,1826
21,2,5,10,9,0,0,3.558518613048906,1.0,1,1,1626,0
31,2,5,15,15,0,0,3.652114762754608,1.0,1,3,308,0
13,2,4,6,6,0,0,3.238901256602631,1.0,1,0,709,0
11,2,2,3,7,0,0,2.913977073182752,1.0,1,3,1155,0
10,2,3,3,6,0,0,3.1219280948873624,1.0,1,5,276,0
18,2,4,7,10,0,0,3.350209029099897,1.0,1,0,498,365
9,2,1,1,5,2,0,2.6416041678685938,1.0,1,0,308,365
12,2,3,3,8,0,0,3.2516291673878226,1.0,1,1,1517,0
13,2,3,6,6,0,0,3.0850551027564768,1.0,1,3,1133,4748
9,3,2,4,4,0,0,2.4193819456463714,0.8007246376811595,1,1,0,0
15,2,3,7,7,0,0,2.8402239289418523,1.0,1,2,1367,4748
15,2,4,6,8,0,0,3.3735572622751855,1.0,1,5,4736,3287
25,3,4,11,13,0,0,3.3492750707107133,0.8716397849462366,1,1,1445,0
24,3,4,10,13,0,0,3.177694271103767,0.8716397849462366,1,1,881,0
23,4,4,8,14,0,0,3.6211755429194707,0.9166666666666666,1,1,34,0
15,2,3,4,8,2,0,3.640223928941852,1.0,1,0,2857,365
10,2,3,3,6,0,0,3.3219280948873626,1.0,1,3,787,4748
12,2,3,4,7,0,0,3.4182958340544896,1.0,1,1,379,1461
8,0,2,2,5,0,0,3.0,0.0,0,0,0,4018
10,2,3,3,6,0,0,3.1219280948873624,1.0,1,5,0,9131
13,2,2,5,6,0,1,3.180832987205441,1.0,1,1,0,0
16,2,3,6,7,0,1,3.327819531114783,1.0,1,2,3322,4382
12,4,2,4,7,0,0,2.918295834054489,0.6961427554956372,1,1,732,9496
13,2,3,5,7,0,0,3.180832987205441,1.0,1,3,980,1461
15,2,4,7,7,0,0,3.323231428797621,1.0,1,3,421,0
16,2,3,7,8,0,0,3.25,1.0,1,1,0,0
13,3,2,6,6,0,0,2.7773627950641693,0.5855067005617801,1,1,0,0
13,2,2,5,7,0,0,2.931208948910323,1.0,1,2,23,0
35,2,4,13,19,0,2,3.929283016944966,1.0,1,0,28,731
19,2,4,9,9,0,0,3.4058222502856905,1.0,1,0,322,2557
16,2,3,5,10,0,0,3.577819531114783,1.0,1,5,24235,0
18,2,4,6,11,0,0,3.94770277922009,1.0,1,0,54,3653
13,2,2,3,8,0,0,3.3927474104487847,1.0,1,1,4026,0
12,2,2,4,6,1,0,3.188721875540867,1.0,1,5,768,1096
12,2,3,5,6,0,0,3.188721875540867,1.0,1,1,2084,3287
15,2,3,4,10,0,0,3.323231428797621,1.0,1,5,108,2922
12,2,3,4,6,0,0,3.2516291673878226,1.0,1,0,0,365
11,3,4,4,6,0,0,3.4594316186372973,0.9523809523809522,1,0,75,1461
17,2,3,5,10,0,0,3.4992275471326924,1.0,1,1,1490,2191
10,2,2,3,5,0,0,2.9219280948873623,1.0,1,1,220,7305
14,2,2,5,8,0,0,2.950212064914747,1.0,1,1,2715,0
12,0,2,3,8,0,0,3.2516291673878226,0.0,0,0,0,365
11,2,2,2,5,2,1,3.2776134368191157,1.0,1,1,0,7305
15,2,4,6,8,0,0,3.240223928941852,1.0,1,0,257,365
11,2,3,3,7,0,0,3.2776134368191157,1.0,1,1,692,1826
27,2,4,11,15,0,0,3.33397905858568,1.0,1,1,64,0
10,3,3,4,5,0,0,2.9219280948873623,0.9375,1,1,1757,4748
16,2,4,5,10,0,0,3.75,1.0,1,0,1982,2922
14,2,3,6,7,0,0,3.0391486719030705,1.0,1,0,1084,365
17,2,2,3,8,5,0,3.381580488309163,1.0,1,0,542,365
17,2,2,3,8,5,0,3.4992275471326924,1.0,1,0,542,365
18,2,4,8,9,0,0,3.5724312513221195,1.0,1,2,919,365
23,3,4,8,13,0,0,3.5670402169265785,0.9166666666666666,0,0,701,0
16,2,4,4,11,0,0,3.577819531114783,1.0,1,5,1625,0
13,2,3,4,8,0,0,3.0269868333592873,1.0,1,2,0,9131
13,2,3,4,6,2,0,3.3927474104487847,1.0,1,0,685,1826
17,4,4,8,8,0,0,3.101881223476018,0.9333333333333332,1,1,974,0
10,2,3,3,4,2,0,3.3219280948873626,1.0,1,0,34,365
11,2,3,5,5,0,0,3.095795255000934,1.0,1,1,0,3287
15,2,3,4,9,0,1,3.323231428797621,1.0,1,5,479,6574
11,2,4,4,6,0,0,3.2776134368191157,1.0,1,0,147,9496
20,2,3,6,12,0,1,3.6464393446710157,1.0,1,0,668,365
25,2,5,9,14,0,1,3.7834651896016473,1.0,1,0,747,365
11,2,2,3,7,0,0,2.913977073182752,1.0,1,1,230,7305
14,2,3,4,9,0,0,3.3248629576173565,1.0,1,1,180,5844
17,3,3,5,11,0,0,3.3371753411230767,0.9583333333333334,1,1,1091,1461
12,2,4,5,6,0,0,3.4182958340544896,1.0,1,1,8,9220
14,2,3,4,9,0,0,3.2359263506290326,1.0,1,5,1241,1096
12,2,2,3,8,0,0,3.084962500721156,1.0,1,0,519,1096
10,2,3,4,5,0,0,3.1219280948873624,1.0,1,2,742,2557
20,2,3,7,12,0,0,3.4464393446710155,1.0,1,1,52,365
27,2,3,8,17,0,1,3.661932872373582,1.0,1,2,93,5099
14,2,2,4,8,0,0,3.3787834934861753,1.0,1,3,1844,2922
13,4,3,4,8,0,0,3.238901256602631,0.9499999999999998,1,7,1589,4017
21,2,5,8,10,0,2,3.7256507561120933,1.0,1,1,281,0
14,2,3,5,8,0,0,3.0391486719030705,1.0,1,1,675,1826
11,2,3,4,6,0,0,3.2776134368191157,1.0,1,1,379,1826
9,4,1,3,5,0,0,2.6416041678685938,0.6667688002369498,1,1,1610,2192
15,3,3,4,9,0,0,3.640223928941852,0.9583333333333334,1,1,337,8766
13,2,2,3,8,0,1,3.238901256602631,1.0,1,1,1268,4383
27,2,5,11,14,0,0,3.661932872373582,1.0,1,3,1691,0
27,2,5,10,15,0,0,3.736006946447656,1.0,1,1,205,4383
25,2,5,11,12,0,0,3.573660689688186,1.0,1,1,841,4102
16,4,4,5,10,0,0,3.5,0.5430460208492245,1,1,0,0
23,2,4,9,12,0,0,3.3274847819558415,1.0,1,1,952,3690
15,0,3,6,8,0,0,3.323231428797621,0.0,0,0,0,365
9,2,2,2,6,0,0,2.6416041678685938,1.0,1,0,395,365
17,2,4,6,10,0,0,3.4992275471326924,1.0,1,2,0,6575
17,2,4,7,8,0,1,3.6901165175936645,1.0,1,1,1464,1096
11,4,3,4,6,0,0,3.095795255000934,0.9375,1,1,542,0
16,4,3,5,9,0,0,3.577819531114783,0.9411764705882352,1,1,87,5843
12,3,3,5,6,0,0,3.2516291673878226,0.8166666666666668,1,1,704,0
15,2,4,5,9,0,0,3.640223928941852,1.0,1,0,6765,2556
18,2,4,7,9,0,0,3.197159723424149,1.0,1,1,75,7670
9,2,2,2,6,0,0,2.94770277922009,1.0,1,0,457,0
20,4,4,7,12,0,0,3.7219280948873625,0.6819945324495374,1,1,280,3287
15,3,3,5,9,0,0,2.955913095175825,0.8666666666666667,1,1,522,0
14,2,4,5,8,0,0,3.521640636343318,1.0,1,1,2913,0
14,2,3,4,9,0,0,3.6644977792004614,1.0,1,3,33,1096
14,2,4,7,6,0,0,3.1820058147602133,1.0,1,0,878,1461
11,2,2,4,6,0,0,2.6635327548042547,1.0,1,0,0,365
10,0,3,4,5,0,0,2.9219280948873623,0.0,0,0,0,0
13,2,3,5,7,0,0,3.180832987205441,1.0,1,0,0,731
13,2,3,4,6,2,0,3.546593564294939,1.0,1,0,0,365
15,2,3,6,8,0,0,3.1898980954642875,1.0,1,0,763,365
11,2,2,4,6,0,0,3.0271691184406184,1.0,1,0,802,731
10,3,2,3,6,0,0,3.1219280948873624,0.5708061002178649,1,1,85,5479
11,2,3,4,6,0,0,3.095795255000934,1.0,1,2,208,2557
9,4,2,3,5,0,0,2.94770277922009,0.9666666666666667,1,1,1006,0
15,2,2,3,11,0,0,3.3735572622751855,1.0,1,1,0,365
6,3,0,0,5,0,0,2.584962500721156,0.9576612903225806,1,3,1146,8036
21,3,4,5,13,2,0,3.916126946588284,0.9523809523809522,1,0,0,365
15,4,3,5,8,0,0,3.1898980954642875,0.9666666666666667,1,0,0,0
15,4,2,3,7,4,0,3.640223928941852,0.9666666666666667,1,0,0,0
17,4,3,5,10,0,0,3.2639334294856335,0.8822848583877995,1,0,2100,1826
12,0,1,1,7,3,0,3.4182958340544896,0.0,0,0,0,730
12,2,2,2,8,0,0,3.4182958340544896,1.0,1,0,827,731
17,2,3,4,12,0,0,3.3371753411230767,1.0,1,5,11,4018
13,2,3,4,8,0,0,3.180832987205441,1.0,1,0,326,1096
13,2,4,5,7,0,0,3.3927474104487847,1.0,1,1,1321,731
10,2,2,2,6,0,1,2.9219280948873623,1.0,1,1,1166,1461
11,4,2,2,7,0,0,3.095795255000934,0.8749183006535949,1,0,4849,8036
10,2,2,2,7,0,0,3.1219280948873624,1.0,1,3,507,730
8,4,2,2,5,0,0,3.0,0.6672554281471887,1,0,7,2922
8,2,2,2,5,0,0,3.0,1.0,1,2,254,1461
11,0,2,3,6,0,0,2.913977073182752,0.0,0,0,0,0
13,4,4,4,8,0,0,3.3927474104487847,0.8313030638612035,1,2,1230,3287
11,2,2,3,7,0,0,2.7321588913645702,1.0,1,2,2746,2191
7,2,2,2,4,0,0,2.8073549220576037,1.0,1,5,304,0
17,6,4,5,8,2,1,3.616874605956222,0.8389635056301723,1,2,0,731
17,3,4,6,10,0,0,3.4548223999466057,0.9285714285714285,1,0,0,0
11,4,3,4,6,0,0,3.2776134368191157,0.6888953087133066,1,2,0,4018
15,3,4,6,8,0,0,3.139572261986723,0.502981029810298,1,1,0,0
18,2,4,6,10,0,0,3.614369445886757,1.0,1,1,0,2556
18,0,4,8,9,0,0,3.614369445886757,0.0,0,0,0,365
16,2,4,7,8,0,0,3.452819531114783,1.0,1,1,1372,365
13,2,3,5,7,0,0,3.238901256602631,1.0,1,0,34,1096
14,2,3,6,7,0,0,3.0930692077718898,1.0,1,0,0,365
16,3,3,7,7,0,0,3.125,0.8253968253968255,1,2,3134,0
21,2,4,8,12,0,0,3.7849418274376427,1.0,1,2,290,1826
14,3,3,5,8,0,0,3.521640636343318,0.9285714285714285,1,0,1562,4748
9,3,2,3,5,0,0,2.94770277922009,0.9444444444444443,1,2,0,1096
14,2,3,4,9,0,0,3.3787834934861753,1.0,1,2,0,5114
12,4,1,3,7,0,1,3.0220552088742005,0.8313030638612035,1,1,804,8766
10,2,3,3,6,0,0,3.1219280948873624,1.0,1,1,922,0
14,3,4,6,6,0,1,3.521640636343318,0.8253968253968255,1,2,0,0
13,2,2,4,7,0,1,3.0269868333592873,1.0,1,2,458,2192
11,2,2,3,5,2,0,3.095795255000934,1.0,1,1,765,4383
10,2,3,4,5,0,0,3.1219280948873624,1.0,1,3,602,2922
19,2,2,7,11,0,0,3.3660913291191923,1.0,1,1,0,1461
14,2,3,4,9,0,0,3.6644977792004614,1.0,1,2,0,0
16,2,4,6,9,0,0,3.2806390622295662,1.0,1,2,294,9131
14,0,2,3,7,3,0,3.0391486719030705,0.0,0,0,0,365
8,2,1,2,5,0,0,2.5,1.0,1,0,12,365
13,2,3,6,6,0,0,3.0269868333592873,1.0,1,5,41,365
13,2,3,4,7,0,1,3.3927474104487847,1.0,1,3,0,3653
11,2,1,2,7,0,1,3.2776134368191157,1.0,0,1,0,1461
17,2,2,5,10,0,0,3.4548223999466057,1.0,1,4,1013,8400
16,2,3,6,9,0,0,3.452819531114783,1.0,1,1,562,731
12,2,2,3,4,4,0,3.2516291673878226,1.0,1,0,7,1461
15,2,3,5,9,0,0,3.506890595608519,1.0,1,1,5,1461
12,2,4,4,7,0,0,3.584962500721156,1.0,1,0,1728,1096
14,2,2,5,7,0,1,3.0930692077718898,1.0,1,1,1581,4018
12,2,1,4,7,0,0,2.7516291673878226,1.0,1,5,289,365
9,2,2,3,5,0,0,2.94770277922009,1.0,1,1,406,1096
17,2,5,8,8,0,0,3.3371753411230767,1.0,1,0,94,0
15,3,5,6,7,0,0,3.506890595608519,0.9375,1,0,0,0
14,2,3,5,7,0,1,3.3787834934861753,1.0,1,0,1082,365
12,2,2,3,7,0,0,3.2516291673878226,1.0,1,1,0,8765
16,2,3,6,8,0,1,3.5,1.0,1,0,0,1826
12,2,2,3,7,0,1,3.2516291673878226,1.0,1,0,783,2192
20,2,4,7,12,0,0,3.684183719779189,1.0,1,2,7159,1826
12,2,2,4,7,0,0,3.188721875540867,1.0,1,0,182,731
10,2,2,4,4,0,0,2.721928094887362,1.0,1,4,0,4383
15,2,3,5,8,1,0,3.456564762130954,1.0,1,1,734,2922
10,2,3,4,5,0,0,3.1219280948873624,1.0,1,1,4384,0
14,2,3,5,8,0,0,3.2359263506290326,1.0,1,2,341,6209
15,2,2,4,10,0,0,3.323231428797621,1.0,1,3,2145,1096
20,2,3,7,10,0,1,3.484183719779189,1.0,1,2,1892,0
12,2,3,4,5,1,1,3.4182958340544896,1.0,1,0,286,2557
13,4,3,5,7,0,0,2.873140679513133,0.8749183006535949,1,0,4186,731
9,2,3,3,5,0,0,3.169925001442312,1.0,1,7,394,7305
12,6,4,4,6,0,1,3.4182958340544896,0.8389635056301723,1,2,2243,5114
14,4,1,3,6,4,0,2.9852281360342516,0.9090909090909091,1,0,1286,1826
9,3,3,3,5,0,0,3.169925001442312,0.5467342342342342,1,3,0,3286
11,3,3,4,6,0,0,3.2776134368191157,0.8716397849462366,1,1,43,0
17,2,4,8,8,0,0,3.2639334294856335,1.0,1,1,2742,5479
21,2,2,4,8,7,1,3.916126946588284,1.0,1,0,0,0
16,4,3,6,6,3,0,3.625,0.5388116861801072,1,1,0,1899
13,5,3,4,8,0,0,3.238901256602631,0.8227309727309727,1,2,565,10088
11,4,1,3,7,0,0,3.0271691184406184,0.9666666666666667,1,1,78,0
18,2,3,7,9,0,1,3.4613201402110083,1.0,1,1,721,4748
9,5,2,3,5,0,0,2.94770277922009,0.6406206368311631,1,1,0,2557
15,2,3,6,8,0,0,3.1898980954642875,1.0,1,2,827,2922
13,2,3,4,7,0,0,3.3927474104487847,1.0,1,2,0,1827
12,4,3,5,6,0,0,3.084962500721156,0.9523809523809522,1,1,1001,1461
15,4,3,6,8,0,0,3.240223928941852,0.9666666666666667,1,0,464,1826
17,3,4,5,10,0,1,3.616874605956222,0.9375,1,0,1835,1826
14,2,4,5,8,0,0,3.521640636343318,1.0,1,1,0,4383
12,4,3,4,7,0,0,3.2516291673878226,0.9666666666666667,1,1,6782,2192
19,2,3,6,12,0,0,3.4058222502856905,1.0,1,5,229,365
25,2,4,10,14,0,0,3.7638561897747245,1.0,1,0,0,365
8,4,2,2,5,0,0,3.0,0.9411764705882352,1,1,1101,1462
16,2,2,4,8,3,0,3.452819531114783,1.0,1,0,1138,731
8,2,2,3,4,0,0,2.1556390622295662,1.0,1,0,387,365
11,3,2,3,6,0,0,2.6635327548042547,0.9375,1,1,0,0
14,2,3,5,8,0,0,3.1820058147602133,1.0,1,0,836,0
13,2,4,6,6,0,0,3.334679141051595,1.0,1,0,652,1826
10,2,2,4,5,0,0,2.8464393446710154,1.0,1,0,755,731
16,2,2,4,8,3,0,3.452819531114783,1.0,1,0,1030,731
15,2,3,6,7,0,0,3.106890595608519,1.0,1,3,1106,10592
19,2,4,6,11,0,0,3.826874881864638,1.0,1,0,767,730
13,2,4,5,6,0,1,3.546593564294939,1.0,1,2,247,1096
11,2,2,3,7,0,0,3.095795255000934,1.0,1,0,0,3287
17,0,4,5,8,3,0,3.4104172527605194,0.0,0,0,0,0
10,0,2,3,6,0,0,3.1219280948873624,0.0,0,0,198,0
15,2,2,4,10,0,0,3.240223928941852,1.0,1,0,0,0
19,2,2,5,13,0,0,3.6818808028034025,1.0,1,3,1357,1096
18,2,3,5,10,1,1,3.530493056757482,1.0,1,5,543,365
15,2,2,4,10,0,0,3.0062389286533895,1.0,1,0,33,365
14,2,4,6,7,0,0,3.3787834934861753,1.0,1,5,41,365
13,2,2,5,7,0,0,3.0269868333592873,1.0,1,5,41,365
13,2,1,3,9,0,0,3.180832987205441,1.0,1,0,1721,365
12,2,2,2,7,2,0,3.584962500721156,1.0,1,0,0,365
9,2,2,2,6,0,0,2.94770277922009,1.0,1,1,20,365
10,2,2,3,6,0,0,3.1219280948873624,1.0,1,0,434,1096
13,0,3,4,8,0,0,3.180832987205441,0.0,0,0,0,730
16,2,4,5,9,0,0,3.5,1.0,1,5,1641,4383
15,2,4,5,9,0,0,3.640223928941852,1.0,1,2,1329,1461
10,2,2,2,6,0,0,2.9219280948873623,1.0,1,1,58,0
10,2,4,4,5,0,0,3.3219280948873626,1.0,1,1,1385,5479
13,2,2,3,8,0,1,3.3927474104487847,1.0,1,1,388,1461
25,4,3,9,14,0,0,3.353269689515108,0.9629629629629629,1,2,428,1826
15,5,3,4,10,0,0,3.456564762130954,0.9333333333333333,1,5,1000,2922
13,2,4,4,6,2,0,3.3927474104487847,0.0,0,0,0,365
21,2,4,8,12,0,0,3.463280517810811,1.0,1,0,2798,365
15,2,3,5,7,2,0,3.3735572622751855,1.0,1,0,3,731
16,2,2,5,10,0,0,3.375,1.0,1,0,525,365
19,2,4,6,11,0,0,3.5766176449086657,1.0,1,1,0,0
28,2,4,9,17,0,0,3.6820058147602137,1.0,2,4,1123,3287
16,2,2,5,9,0,1,3.452819531114783,1.0,1,1,391,1096
20,3,3,6,11,0,2,3.784183719779189,0.9285714285714285,1,1,3445,2557
15,2,3,4,8,2,0,3.506890595608519,1.0,1,5,0,731
15,2,2,6,8,0,0,2.872905595320056,1.0,1,0,5,365
15,2,2,6,8,0,0,3.106890595608519,1.0,1,0,5,365
16,2,3,6,9,0,0,3.5,1.0,1,0,173,731
16,2,4,5,9,0,0,3.5,1.0,1,0,1340,365
12,2,3,4,7,0,0,3.2516291673878226,1.0,1,0,619,365
16,2,3,6,9,0,0,3.1556390622295662,1.0,1,0,950,1096
16,3,4,6,9,0,0,3.327819531114783,0.9576612903225806,1,1,194,1096
10,2,2,3,6,0,0,3.1219280948873624,1.0,1,5,920,5844
18,2,3,7,10,0,0,3.2390979179887864,1.0,1,1,1395,0
15,2,4,5,9,0,0,3.323231428797621,1.0,1,3,4222,1096
17,2,4,7,9,0,0,3.3371753411230767,1.0,1,1,791,365
15,6,3,5,7,2,0,3.589898095464288,0.86,1,0,16,730
13,2,4,5,6,1,0,3.3927474104487847,1.0,1,0,723,365
18,4,3,6,11,0,0,3.3082708345352603,0.6880452169633161,1,0,186,731
15,2,4,6,7,0,0,3.506890595608519,1.0,1,0,187,0
16,4,4,5,10,0,0,3.75,0.7456140350877193,1,2,449,1096
12,2,4,4,6,0,0,3.4182958340544896,1.0,1,1,612,0
15,2,3,4,10,0,0,3.506890595608519,1.0,1,5,536,0
15,2,4,6,8,0,0,3.506890595608519,1.0,1,1,44,1096
17,2,4,6,10,0,0,3.29277019393699,1.0,1,0,372,1096
12,4,2,2,9,0,0,3.084962500721156,0.9090909090909091,1,1,2020,4399
10,2,3,3,6,0,0,3.3219280948873626,1.0,1,1,0,8035
15,2,2,4,10,0,0,3.1898980954642875,1.0,1,1,0,3652
19,2,4,7,11,0,0,3.6818808028034025,1.0,1,1,626,0
14,4,4,5,8,0,0,3.521640636343318,0.9375,1,1,0,2922
14,2,3,6,7,0,0,2.8423709931771084,1.0,1,1,0,0
19,2,4,6,12,0,0,3.721611723969901,1.0,1,5,658,1096
10,2,2,2,7,0,0,3.1219280948873624,1.0,1,1,1059,0
14,2,3,3,10,0,0,3.6644977792004614,1.0,1,1,422,1096
15,2,4,6,8,0,0,3.3735572622751855,1.0,1,1,0,0
14,2,5,5,8,0,0,3.6644977792004614,1.0,1,5,25,1461
18,2,4,5,11,0,1,3.5032583347756456,1.0,1,1,513,5113
20,2,4,6,13,0,0,3.784183719779189,1.0,1,2,0,2192
9,4,1,2,6,0,0,2.94770277922009,0.6828681635557268,1,0,53,4034
10,2,2,3,6,0,0,2.9219280948873623,1.0,1,0,78,731
16,2,3,5,10,0,0,3.452819531114783,1.0,1,1,1192,3287
12,2,3,3,8,0,0,3.4182958340544896,1.0,1,0,0,5479
12,2,2,4,7,0,0,3.084962500721156,1.0,1,0,440,1096
17,2,3,5,11,0,0,3.381580488309163,1.0,1,1,1367,1096
16,2,4,5,10,0,0,3.875,1.0,1,1,0,0
25,3,3,9,14,0,0,3.40307418942857,0.9473684210526315,1,4,1336,4383
12,2,3,4,7,0,0,3.084962500721156,1.0,1,3,322,731
16,2,3,4,11,0,0,3.625,1.0,1,0,199,365
17,2,3,5,10,0,0,3.2195282822995472,1.0,0,1,1204,0
13,2,3,5,7,0,0,3.238901256602631,1.0,1,1,0,2192
16,2,2,5,10,0,0,3.327819531114783,1.0,1,1,752,1826
11,2,2,3,7,0,0,3.095795255000934,1.0,1,1,5284,8035
17,4,4,5,10,0,1,3.616874605956222,0.9444444444444443,1,0,0,1096
27,2,4,8,17,0,0,3.272812967681857,1.0,1,0,1044,1461
16,2,4,5,10,0,0,3.327819531114783,1.0,1,1,892,4748
14,3,3,5,7,0,0,3.3248629576173565,0.9375,1,0,0,0
11,0,2,3,6,0,0,2.913977073182752,0.0,1,0,0,0
11,2,1,1,7,2,0,3.4594316186372973,1.0,1,0,55,365
11,4,2,2,7,0,0,3.2776134368191157,0.9090909090909091,1,1,985,0
14,2,3,4,9,0,0,3.521640636343318,1.0,1,3,1019,0
13,0,1,3,8,0,0,2.5073801024236357,0.0,1,0,53,0
11,2,2,2,6,2,0,3.2776134368191157,0.0,0,0,0,730
9,3,1,1,6,0,0,2.94770277922009,0.9476923076923077,1,1,167,9496
10,2,2,2,6,0,0,2.9219280948873623,1.0,1,0,0,0
10,2,1,1,7,0,0,3.1219280948873624,1.0,1,2,196,730
11,2,3,4,6,0,0,3.2776134368191157,1.0,1,1,1614,731
13,2,4,4,4,3,1,3.7004397181410926,1.0,1,0,1538,365
26,7,5,13,12,0,0,3.276610871654405,0.8169443215882843,1,2,0,0
15,2,4,7,7,0,0,3.3735572622751855,1.0,1,2,586,0
16,2,4,7,7,1,0,3.327819531114783,1.0,1,0,1296,0
13,12,3,4,8,0,0,3.3927474104487847,0.7646464646464647,1,5,1073,2922
9,2,2,3,5,0,0,2.94770277922009,1.0,1,1,2328,0
9,4,2,2,6,0,0,3.169925001442312,0.7214285714285714,1,4,0,2922
11,4,3,4,6,0,0,3.2776134368191157,0.9333333333333332,1,3,0,0
14,2,4,6,7,0,0,3.3787834934861753,1.0,1,0,35,0
19,2,5,6,11,1,0,3.6818808028034025,1.0,1,0,275,365
21,2,4,6,12,0,1,3.916126946588284,1.0,1,1,0,8401
18,2,5,7,9,0,0,3.614369445886757,1.0,1,4,1416,10227
12,2,3,3,8,0,0,3.4182958340544896,1.0,1,1,2039,0
10,2,3,3,4,2,0,3.1219280948873624,1.0,1,0,22,365
16,2,4,7,8,0,0,3.452819531114783,1.0,1,1,711,0
7,4,2,2,4,0,0,2.8073549220576037,0.9642857142857143,1,1,0,0
23,2,4,9,13,0,0,3.729446194905256,1.0,1,0,2658,364
13,1,4,4,8,0,0,3.180832987205441,1.0,1,6,566,0
10,2,3,3,5,0,0,3.1219280948873624,1.0,1,1,616,3287
17,2,5,7,9,0,0,3.6901165175936645,1.0,1,0,0,365
17,0,4,7,9,0,0,3.381580488309163,0.0,0,0,0,365
16,2,5,7,7,0,1,3.625,1.0,1,5,769,5114
10,3,4,5,4,0,0,3.1219280948873624,0.7578353680302706,1,0,287,0
15,2,4,5,9,0,0,3.506890595608519,1.0,1,0,2826,365
21,2,2,7,12,0,0,3.1775662320965252,1.0,1,1,1033,1825
12,2,3,3,8,0,0,3.4182958340544896,1.0,1,0,21,365
16,2,3,5,9,0,1,3.452819531114783,1.0,1,0,0,3662
11,2,4,4,6,0,0,3.2776134368191157,1.0,1,0,884,1461
13,2,3,4,8,0,0,3.546593564294939,1.0,1,5,1125,0
